case_id,sweep_family,case_label,ambiguity_amount,ambiguity_units,parameter_summary,algorithm,algorithm_label,implementation,shift_semitones,rms_error,spectral_distance,spectral_centroid_difference,rms_error_normalized,spectral_distance_normalized,spectral_centroid_difference_normalized,composite_stress
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.4455008662881933,0.40440185213466734,91.92065395171831,0.0001288974789079738,0.045829748410429715,0.005450499278146621,0.017136381722494768
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.40258843305484576,0.45269686139208415,866.2738989080797,5.796969746892567e-05,0.07109362036911676,0.7928718896313703,0.28800782656598534
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,146.26196851564742,1.8913970696202922,269.9602267018884,0.2411415310764502,0.8237001196013723,0.18649470465334772,0.4171121184437235
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",wsola,WSOLA,local waveform-similarity overlap-add,3,326.7890013347736,2.063835746937813,271.35596196429634,0.539525494950223,0.9139054789430555,0.18791399463249955,0.5471149895085926
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.46178338440010414,0.4300578690306624,238.18819702402064,0.0001558100261326669,0.059250810665030886,0.15418648363633572,0.07119770144249976
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.37429064099844733,0.37877795161893296,332.9737674221882,1.1197714177516087e-05,0.032425486734835744,0.25057167490980237,0.09433611978627188
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,136.24039956018265,1.873065654794161,399.1830126551131,0.22457738872907146,0.8141106708340998,0.317898281048691,0.4521954468706208
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",wsola,WSOLA,local waveform-similarity overlap-add,7,274.20672593916277,2.0330495791302776,400.16005988420267,0.4526149225166497,0.8978007547997677,0.31889181712874426,0.5564358314817206
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.42737303572410645,0.43097487802597856,444.07537991830986,9.893490845148264e-05,0.05973051236089656,0.36354826117969186,0.14112590281634663
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.36777694375175835,0.33372126117717066,331.7457249679948,4.315548185016654e-07,0.008855629813686731,0.24932290775735347,0.08605965637528623
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,67.72491739295683,1.7720426303126073,588.8930154214805,0.11133162804422811,0.7612639524127894,0.5108098690289614,0.4611351498286596
three_oscillators_07hz,three_oscillators,440 + 443 + 447,7.0,Hz spread,"{""frequencies_hz"": ""440,443,447"", ""spread_hz"": 7.0}",wsola,WSOLA,local waveform-similarity overlap-add,12,121.45458321876525,1.8990594868009276,589.9914578810934,0.2001386638457901,0.827708449437563,0.511926849030537,0.5132579874379634
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.4578661475728986,0.45666405486898043,220.4086927355378,0.0001493354243310354,0.07316892110053248,0.1361069287590042,0.06980839509462257
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.40423940373572426,0.40158233036079194,442.5682320576086,6.069850305724704e-05,0.04435481263186417,0.36201567838021237,0.13547706317171126
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,323.8773383181859,1.8571679570445505,293.22273499677607,0.5347129550287111,0.8057943373959321,0.21014979584586427,0.5168856960901692
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,476.4084164128143,1.9627508828655635,293.68994050674337,0.7868238272071479,0.8610264112681612,0.21062488601257476,0.619491708162628
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.48025945980282225,0.4604778198385984,97.24094927011835,0.00018634819279614548,0.0751639609888033,0.01086058099988125,0.028736963393826902
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.40608479334842124,0.5032783720127711,986.8541574921902,6.374865382375137e-05,0.09755359682313838,0.9154870855795739,0.33770147701884534
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,142.50130188827285,1.897881995673434,279.995659726189,0.2349257162061747,0.8270924854790735,0.19669949771938147,0.4195725664682099
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",wsola,WSOLA,local waveform-similarity overlap-add,3,391.3773710963325,2.098706293630549,281.6290816392288,0.6462803309913604,0.9321468053310282,0.19836048559820374,0.5922625406401975
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.4756440384278672,0.4877851253105489,241.1183703253053,0.00017871959721519086,0.08944883803071345,0.15716610714782953,0.08226455492525271
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.37544984431324163,0.43012797841782996,598.14158489451,1.3113702462497716e-05,0.05928748597802363,0.5202145192718123,0.19317170631743283
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,98.29235540513987,1.852498583330538,414.7758650250457,0.16185499386434526,0.8033517152398973,0.33375428161778115,0.43298699690734127
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",wsola,WSOLA,local waveform-similarity overlap-add,7,241.6348100508643,2.039490634099582,414.4822913130888,0.39877845701925674,0.9011701710298388,0.33345575349518863,0.5444681271814281
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.47103957577951655,0.5164899827096687,458.44092462299636,0.00017110911475686492,0.10446479626479045,0.37815624178573054,0.1609307157217593
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.3675158462387705,0.36523674632781894,335.81402236095346,0.0,0.02534187122463761,0.25345986257790754,0.09293391126751505
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,21.760810157499236,1.5419510404986128,562.1606495889143,0.03535988963662748,0.6408994560970799,0.4836263622658477,0.386628569333185
three_oscillators_20hz,three_oscillators,440 + 450 + 460,20.0,Hz spread,"{""frequencies_hz"": ""440,450,460"", ""spread_hz"": 20.0}",wsola,WSOLA,local waveform-similarity overlap-add,12,92.41715308309203,1.895160891919167,611.4270018337095,0.15214417033815647,0.8256690337002844,0.5337241436529644,0.5038457825638017
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.511915856974003,0.5967848975922656,237.97075346592624,0.00023867144390371392,0.14646831753373132,0.15396537045581604,0.10022411981115036
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.44455659367540395,0.7145651204314313,480.9276694083948,0.00012733673866435709,0.20808098755547563,0.40102247752344533,0.20307693393919513
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,291.5963640877974,1.8620040166208691,303.8255433316425,0.4813573722212262,0.8083241555241257,0.220931539365464,0.5035376890369386
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,480.0379741627257,2.002977951284521,306.9960212353776,0.7928229388726702,0.8820698176456805,0.22415552290954274,0.6330160931426311
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.4180163475544592,0.4365617395418286,86.84484766323526,8.346971378677319e-05,0.06265308668394994,0.00028903263372621917,0.021008529677154306
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.3967063662054142,0.3746422868778024,677.5005008707508,4.8247527914062475e-05,0.030262056059689246,0.6009127127151132,0.2104076721009055
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,115.05764804021076,1.8614713383731258,287.01081172572094,0.1895654945790406,0.8080455032316202,0.2038330388738735,0.40048134556151144
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",wsola,WSOLA,local waveform-similarity overlap-add,3,198.14815653664948,2.030315787902074,295.501139953864,0.32690157604167264,0.8963706660056444,0.2124666516358842,0.4785796312277337
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.41923014554750626,0.5744082265213644,233.86720351397688,8.54759388426643e-05,0.1347627321846595,0.14979256814680011,0.09488025875676742
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.38376627433390215,0.35812053515253295,351.65346511615144,2.6859507265758297e-05,0.021619270261769106,0.26956661504256746,0.09707091493720077
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,52.88223060105169,1.7983413165365343,432.6003052355138,0.08679890488169283,0.7750212050080136,0.3518795307650043,0.40456654688490357
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",wsola,WSOLA,local waveform-similarity overlap-add,7,164.0968655765567,2.031198021844754,442.4801783707788,0.27061992662315304,0.8968321763295511,0.36192613868116563,0.5097927472112899
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.413824919110883,0.5653563637354495,457.1218406312869,7.654191458818662e-05,0.13002756169960908,0.37681489665996293,0.16897300009138672
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.3759651694615467,0.4104985354119736,712.53207356472,1.3965457227609042e-05,0.04901901844182287,0.6365354854698134,0.22852282312295466
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,80.63947359152742,1.8565534034880955,633.8659559300203,0.13267744207564242,0.8054728548535169,0.5565417821760456,0.49823069303506823
three_oscillators_80hz,three_oscillators,440 + 480 + 520,80.0,Hz spread,"{""frequencies_hz"": ""440,480,520"", ""spread_hz"": 80.0}",wsola,WSOLA,local waveform-similarity overlap-add,12,39.29087406368588,1.7722713067355946,649.5059825978237,0.06433444194386702,0.7613835766132846,0.5724457531662069,0.46605459057445286
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.8884689454198389,0.4895459941204932,215.9055803906602,0.0008610569192798758,0.09036997594609021,0.13152782095953977,0.07425295127496995
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.7433259354738968,0.4034200224108661,434.4761162729558,0.0006211574097164955,0.0453161379813451,0.35378699837718647,0.1332414312560827
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,300.5520425057518,1.8566004311396238,295.53906857182955,0.4961597582339925,0.8054974557508975,0.21250522034504518,0.5047208114433117
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,509.0391780600548,1.9773286894921045,296.5686315336193,0.8407575558708162,0.8686522890910309,0.21355215842415706,0.6409873344620014
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.7233498957575032,0.43286444663028806,94.05547065761749,0.0005881400282196789,0.06071897514432794,0.0076213435919754565,0.02297615292150769
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.6967221361945515,0.5329712283200327,826.9114459356716,0.0005441283568184663,0.11308639268276742,0.7528451477675926,0.28882522293572616
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,119.18340470342108,1.8707063765188248,268.6316458195807,0.1963847482272227,0.812876495601928,0.18514370236549338,0.39813498206488135
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",wsola,WSOLA,local waveform-similarity overlap-add,3,239.07135312917913,2.0288490056067334,269.9743599301537,0.39454144926719087,0.8956033693290201,0.1865090763968941,0.4922179649977017
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.7225993934780891,0.459804515371718,233.45103491028647,0.0005868995611188195,0.07481174492958666,0.1493693761957446,0.07492267356215003
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.6485139797498172,0.40950674977344137,344.2978168176038,0.0004644475434444441,0.048500199918592224,0.26208683130314747,0.10368382625506138
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,148.7126585751952,1.8950522295855883,400.0221161126785,0.24519215220933377,0.8256121907402255,0.31875154538962314,0.46318529611306075
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",wsola,WSOLA,local waveform-similarity overlap-add,7,297.5359580512276,2.053620508097109,401.0900702412232,0.4911746254211098,0.9085617283140125,0.3198375225327544,0.5731912920892922
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.7187413507046418,0.45711762324047256,445.21010804592095,0.0005805227981622758,0.07340618978394468,0.3647021392136979,0.14622961726526829
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.6363470884233007,0.35903958185652296,280.60782713266497,0.0004443375067073711,0.02210003791479717,0.19732199618952528,0.07328879053700994
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,39.706699825524666,1.7089160157224672,585.968033167785,0.0650217392264995,0.7282414365728994,0.5078355241702488,0.43369956665654924
two_oscillators_00hz,two_oscillators,440 + 440,0.0,Hz separation,"{""frequencies_hz"": ""440,440"", ""separation_hz"": 0.0}",wsola,WSOLA,local waveform-similarity overlap-add,12,67.50560828559094,1.8276827780133573,586.4746549234969,0.11096914315901417,0.7903701807557999,0.5083506957794132,0.4698966732314091
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.5936339232520407,0.4283638400633301,216.1664499509614,0.0003737390853276482,0.05836463771293818,0.13179309300845435,0.06351048993557339
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.4772817924726994,0.35915081526071074,435.2504542614064,0.00018142655769704273,0.02215822584195856,0.354574404253562,0.12563801888440587
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,295.2664470473767,1.841373583523576,295.63763136561465,0.4874234659475994,0.7975320544719405,0.21260544650490812,0.499186988974816
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,563.7179544588907,1.9746550885591652,296.4270998621474,0.9311333283347605,0.8672536867783494,0.21340823823494715,0.6705984177826857
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.5626277864026913,0.4038770357337594,93.0431372881283,0.0003224906164803758,0.045555208772520416,0.006591925875324628,0.017489875088108474
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.4969168614418705,0.46659624303260344,822.766745663801,0.00021388036596312236,0.07836460350941045,0.7486305006773519,0.2757363281842418
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,40.251388098559005,1.6833361487648495,257.489201071068,0.06592202680917075,0.7148602095377631,0.17381321541660447,0.31819848392117944
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",wsola,WSOLA,local waveform-similarity overlap-add,3,83.40039329256199,1.8431962100899089,258.740069787763,0.137240826026883,0.7984854988321,0.17508519405227846,0.37027050630375385
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.5429134470009046,0.416173887311816,233.82995657459963,0.0002899057861422416,0.051987883463752424,0.14975469262037616,0.06734416062342362
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.45875986180890643,0.3658215130555038,344.34154333676275,0.00015081259920144725,0.025647771812733308,0.26213129576008065,0.09597662672400514
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,162.3524079859886,1.8931874106836488,400.764288625575,0.2677366012698531,0.8246366749117965,0.31950624295923147,0.4706265063802937
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",wsola,WSOLA,local waveform-similarity overlap-add,7,291.7825963529804,2.038132378569712,401.56612465698066,0.4816651860739149,0.9004596463954835,0.32032161094121797,0.5674821478035388
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.5209755200832984,0.4161798797052653,445.7893716714135,0.0002536457009315852,0.051991018178149585,0.36529117861185023,0.1391786141636438
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.45037472692454994,0.32206946402338815,281.38717409555505,0.00013695323561839135,0.002760393144143114,0.19811449557282815,0.06700394731752989
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,34.172253726397955,1.690888488129016,599.0575931858842,0.055874134354725366,0.7188109559527367,0.5211459863084225,0.4319436922052948
two_oscillators_01hz,two_oscillators,440 + 441,1.0,Hz separation,"{""frequencies_hz"": ""440,441"", ""separation_hz"": 1.0}",wsola,WSOLA,local waveform-similarity overlap-add,12,69.25877163596013,1.8337869608280903,597.7087526194455,0.11386685782053804,0.7935633739120919,0.5197743824298207,0.47573487138748355
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.5335590010138065,0.4164370019477796,216.6143523152612,0.0002744442974671908,0.05212552283013107,0.13224855426562165,0.0615495071310733
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.5286751675337427,0.3598214956155501,434.7754115762878,0.0002663720571499141,0.02250906918727309,0.35409134464991265,0.12562226196477855
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,350.00752878239956,1.859601758996103,295.4098765654372,0.5779022197373409,0.807067497124489,0.21237384806765294,0.5324478549764943
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,593.5550370827905,1.980623156956614,296.3846968125751,0.9804495268271407,0.8703756763617901,0.2133651195827469,0.6880634409238926
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.55479037401201,0.40241768779244874,92.35691710518063,0.00030953655558918535,0.04479180112234415,0.005894124898748936,0.016998487525560758
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.4956471907695775,0.46512386427096514,1036.9123530795896,0.00021178179179338758,0.07759437923405206,0.9663900736211943,0.3480654115490132
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,98.52255918448812,1.8482376756007686,274.0495024355205,0.16223548599955626,0.8011227680056415,0.19065299184938797,0.3846704152848619
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,3,198.3871629620584,2.007818160288579,275.3484257555352,0.32729661762348533,0.8846018064041884,0.1919738360677987,0.46795742003182417
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.5535460314399876,0.4196692249344659,235.3855842502034,0.00030747984495001505,0.05381634904454011,0.1513365733901338,0.06848680075987464
two_oscillators_02hz,two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.45946660638618736,0.37028761904513074,422.5131633422528,0.00015198074141883287,0.02798406145447372,0.3416221561804509,0.12325273279211447
