case_id,case_label,delta_hz,algorithm,algorithm_label,implementation,shift_semitones,frame_index,time_seconds,observed_output_f0_hz,inferred_input_f0_hz,pitch_confidence
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,72,1.6718367346938776,441.16678453985156,882.3335690797031,0.9932838368741397
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,73,1.6950566893424037,441.1467332310369,882.2934664620738,0.9963909478743598
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,74,1.7182766439909296,441.13742783967615,882.2748556793523,0.9978380251173754
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,75,1.7414965986394557,441.13387049077977,882.2677409815595,0.9983916491875613
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,76,1.7647165532879818,441.13225675419244,882.2645135083849,0.9986423745439247
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,77,1.787936507936508,441.13140878631987,882.2628175726397,0.9987736196236398
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,78,1.811156462585034,441.130913527232,882.261827054464,0.9988497991554743
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,79,1.8343764172335602,441.13060101383184,882.2612020276637,0.9988973403928372
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,80,1.8575963718820863,441.1303930019586,882.2607860039172,0.9989285325799498
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,81,1.8808163265306121,441.1302487863874,882.2604975727749,0.9989496610235974
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,82,1.9040362811791383,441.13014665263495,882.2602933052699,0.9989641705256731
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,83,1.9272562358276644,441.13005516152094,882.2601103230419,0.9985029474616275
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,84,1.9504761904761905,441.129990291557,882.259980583114,0.9919405741386695
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,85,1.9736961451247166,441.13000676338066,882.2600135267613,0.9762681585133228
basin_two_oscillators_3_0hz,440 + 443,3.0,psola,PSOLA,local pitch-synchronous overlap-add,-12,86,1.9969160997732427,441.13004312626714,882.2600862525343,0.9651068319312188
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,0,0.0,220.51565170416492,441.03130340832985,0.9953818021014458
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,1,0.023219954648526078,220.49644101016048,440.99288202032096,0.9954689348063084
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,2,0.046439909297052155,220.46669280222744,440.9333856044549,0.9953793930930459
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,3,0.06965986394557823,220.45712221478914,440.9142444295783,0.9949614907934468
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,4,0.09287981859410431,220.45833533836665,440.9166706767333,0.9946838103802679
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,5,0.11609977324263039,220.45523214405324,440.9104642881065,0.994793203253639
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,6,0.13931972789115646,220.44439073110647,440.88878146221293,0.9953143546089072
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,7,0.16253968253968254,220.43430691890694,440.8686138378139,0.9961344004641017
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,8,0.18575963718820862,220.44208075205134,440.8841615041027,0.9959965128941876
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,9,0.2089795918367347,220.4502967620523,440.9005935241046,0.99545764720635
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,10,0.23219954648526078,220.44997969889187,440.89995939778373,0.995379827869231
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,11,0.25541950113378686,220.44790427978685,440.8958085595737,0.9955165783134937
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,12,0.2786394557823129,220.447149153243,440.894298306486,0.9956535199099166
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,13,0.301859410430839,220.44718186884467,440.89436373768933,0.9957217099515014
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,14,0.3250793650793651,220.4468171341289,440.8936342682578,0.9957181945231341
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,15,0.34829931972789113,220.44634194661242,440.89268389322484,0.9956332362555373
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,16,0.37151927437641724,220.44640809665245,440.8928161933049,0.9954355533391669
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,17,0.3947392290249433,220.44637097214022,440.89274194428043,0.995059434669217
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,18,0.4179591836734694,220.44419693957323,440.88839387914646,0.9944391055580879
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,19,0.44117913832199546,220.43655616056824,440.8731123211365,0.9936063532603073
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,20,0.46439909297052157,220.42309853910206,440.8461970782041,0.9928978279495528
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,21,0.4876190476190476,220.4305729562254,440.8611459124508,0.9936603766469073
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,22,0.5108390022675737,220.45968296191498,440.91936592382996,0.9947753599421275
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,23,0.5340589569160997,220.43875218916693,440.87750437833387,0.9948615322855575
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,24,0.5572789115646258,220.41988476563606,440.8397695312721,0.9950885651325615
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,25,0.5804988662131519,220.41521573212756,440.8304314642551,0.9953361512038086
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,26,0.603718820861678,220.4167905242295,440.833581048459,0.995517958825543
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,27,0.626938775510204,220.41633911451908,440.83267822903815,0.9956232572570862
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,28,0.6501587301587302,220.41232003710493,440.82464007420987,0.9956509972334587
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,29,0.6733786848072563,220.4051281509431,440.8102563018862,0.9955686522127627
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,30,0.6965986394557823,220.39166070181955,440.7833214036391,0.9953846813546063
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,31,0.7198185941043084,220.36581715255954,440.7316343051191,0.9950570920433248
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,32,0.7430385487528345,220.32011987148297,440.64023974296595,0.9946029445367672
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,33,0.7662585034013606,220.25824678063586,440.5164935612717,0.9941352307399117
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,34,0.7894784580498866,220.21026821380113,440.42053642760226,0.9941446196886891
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,35,0.8126984126984127,220.26395955697936,440.5279191139587,0.9955508552527309
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,36,0.8359183673469388,220.47017701928428,440.94035403856856,0.9958495071706501
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,37,0.8591383219954648,220.65048335561602,441.30096671123204,0.9941942622725871
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,38,0.8823582766439909,220.66620340654893,441.33240681309786,0.9937552060055387
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,39,0.905578231292517,220.6156436585778,441.2312873171556,0.9942550067510497
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,40,0.9287981859410431,220.5648791875769,441.1297583751538,0.9948492196512041
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,41,0.9520181405895691,220.52980077071905,441.0596015414381,0.995282639003975
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,42,0.9752380952380952,220.51051816927355,441.0210363385471,0.9955448664132517
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,43,0.9984580498866213,220.50139224232433,441.00278448464866,0.9956932163995276
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,44,1.0216780045351475,220.49887654528982,440.99775309057964,0.995769492827959
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,45,1.0448979591836736,220.5013222067775,441.002644413555,0.9957691468660123
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,46,1.0681179138321995,220.50976834663987,441.01953669327975,0.9956769610553707
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,47,1.0913378684807256,220.52451562891065,441.0490312578213,0.9953519084167359
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,48,1.1145578231292517,220.543976198359,441.087952396718,0.9945263146234569
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,49,1.1377777777777778,220.57172778651338,441.14345557302676,0.9926415069723482
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,50,1.1609977324263039,220.61623020870007,441.23246041740015,0.9883910260009448
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,51,1.18421768707483,220.61028763072628,441.22057526145255,0.984250522926606
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,52,1.207437641723356,220.47337087313704,440.9467417462741,0.9898724523758871
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,53,1.230657596371882,220.41110388978078,440.82220777956155,0.9939750703226058
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,54,1.253877551020408,220.39915961792352,440.79831923584703,0.9952390508875588
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,55,1.2770975056689342,220.3997157642501,440.7994315285002,0.9955638279976878
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,56,1.3003174603174603,220.39886988992941,440.79773977985883,0.9956517569810838
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,57,1.3235374149659864,220.3920399399156,440.7840798798312,0.9956322565185894
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,58,1.3467573696145125,220.3783399300399,440.7566798600798,0.9955324498334489
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,59,1.3699773242630386,220.3495079808291,440.6990159616582,0.995169795198107
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,60,1.3931972789115645,220.27621751281478,440.55243502562956,0.9942218195247604
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,61,1.4164172335600906,220.08989707627205,440.1797941525441,0.9920902763581283
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,62,1.4396371882086167,219.64477091451295,439.2895418290259,0.9878030916708915
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,63,1.4628571428571429,219.59823515999022,439.19647031998045,0.9874025725143935
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,64,1.486077097505669,220.18115272988078,440.36230545976156,0.9918829661798662
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,65,1.509297052154195,220.38022556273086,440.7604511254617,0.9936556258120307
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,66,1.5325170068027212,220.43321568739557,440.86643137479115,0.9945198562872213
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,67,1.555736961451247,220.44326599390945,440.8865319878189,0.9950606183479399
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,68,1.5789569160997732,220.4420067492533,440.8840134985066,0.9953997301669253
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,69,1.6021768707482993,220.44031516738696,440.8806303347739,0.9955955020450997
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,70,1.6253968253968254,220.44003501796635,440.8800700359327,0.9957021169262316
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,71,1.6486167800453515,220.43973373300122,440.87946746600244,0.9957280300771799
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,72,1.6718367346938776,220.43835760669668,440.87671521339337,0.9956717367277562
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,73,1.6950566893424037,220.43526567217404,440.8705313443481,0.9954603410301066
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,74,1.7182766439909296,220.4266990304332,440.8533980608664,0.9948989473308489
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,75,1.7414965986394557,220.40115407309327,440.80230814618653,0.9935946378462059
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,76,1.7647165532879818,220.32955762111345,440.6591152422269,0.9906355948088399
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,77,1.787936507936508,220.17654242029153,440.35308484058305,0.9854078897239177
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,78,1.811156462585034,220.2016299775611,440.4032599551222,0.9876294826459758
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,79,1.8343764172335602,220.36288585723253,440.72577171446505,0.9937068418245838
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,80,1.8575963718820863,220.44191599169415,440.8838319833883,0.9951499116152569
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,81,1.8808163265306121,220.63237708451027,441.26475416902053,0.9947456554134025
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,82,1.9040362811791383,220.73150745779867,441.46301491559734,0.993784151671997
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,83,1.9272562358276644,220.24487414153322,440.48974828306643,0.9912772703207834
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,84,1.9504761904761905,218.46382762945925,436.9276552589185,0.9780287103876657
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,85,1.9736961451247166,215.1811755424835,430.362351084967,0.9521349331403339
basin_two_oscillators_3_0hz,440 + 443,3.0,phase_vocoder,Phase Vocoder,local phase vocoder,-12,86,1.9969160997732427,212.791921928032,425.583843856064,0.9375732573293778
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,0,0.0,515.772836692955,1031.54567338591,0.2064509140339292
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,1,0.023219954648526078,515.7535078907915,1031.507015781583,0.2072138271899804
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,2,0.046439909297052155,515.6582333281143,1031.3164666562286,0.21255287321950428
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,3,0.06965986394557823,515.04354264873,1030.08708529746,0.28993357659044977
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,4,0.09287981859410431,,,0.9985964087571477
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,5,0.11609977324263039,223.29638463731285,446.5927692746257,0.9943307331124263
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,6,0.13931972789115646,224.06382668754176,448.1276533750835,0.9929869589960524
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,7,0.16253968253968254,224.81383526678866,449.6276705335773,0.9913325268599159
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,8,0.18575963718820862,225.28769485074122,450.57538970148244,0.9882314776304322
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,9,0.2089795918367347,224.50080527593093,449.00161055186186,0.9887002921235903
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,10,0.23219954648526078,223.29837443908036,446.5967488781607,0.9910670251897772
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,11,0.25541950113378686,222.94032214927003,445.88064429854006,0.9929523216764109
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,12,0.2786394557823129,223.21500447221507,446.43000894443014,0.9937888717378547
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,13,0.301859410430839,223.33127578666833,446.66255157333666,0.9945563604356048
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,14,0.3250793650793651,223.17849004502443,446.35698009004886,0.9953103971739866
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,15,0.34829931972789113,223.12278937406,446.24557874812,0.9955933927555515
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,16,0.37151927437641724,223.31888765664033,446.63777531328066,0.9954134657321217
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,17,0.3947392290249433,223.54281278089232,447.08562556178464,0.9951970239102694
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,18,0.4179591836734694,223.65920262183263,447.31840524366527,0.9950149066247381
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,19,0.44117913832199546,223.77962860803646,447.5592572160729,0.9944959193472203
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,20,0.46439909297052157,224.00742084131213,448.01484168262425,0.9934767248015767
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,21,0.4876190476190476,224.36533216139048,448.73066432278097,0.9913655855678972
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,22,0.5108390022675737,224.73350875226885,449.4670175045377,0.9891184423425486
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,23,0.5340589569160997,223.98003685916834,447.9600737183367,0.9903638522234595
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,24,0.5572789115646258,223.0737732352423,446.1475464704846,0.993047978781947
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,25,0.5804988662131519,222.9449707945041,445.8899415890082,0.9942455372965124
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,26,0.603718820861678,223.243779292214,446.487558584428,0.9946296343566952
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,27,0.626938775510204,223.38884831730442,446.77769663460884,0.995063538386567
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,28,0.6501587301587302,223.3601757537368,446.7203515074736,0.9954854580643135
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,29,0.6733786848072563,223.40951799638287,446.81903599276575,0.9955501606818418
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,30,0.6965986394557823,223.56938473868152,447.13876947736304,0.9953645283260932
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,31,0.7198185941043084,223.68817454644235,447.3763490928847,0.9952005082068998
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,32,0.7430385487528345,223.75058850297992,447.50117700595985,0.9949743891918633
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,33,0.7662585034013606,223.87202169917848,447.74404339835695,0.9943838899930253
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,34,0.7894784580498866,224.07754215872635,448.1550843174527,0.9934689913373089
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,35,0.8126984126984127,224.4376068042719,448.8752136085438,0.991108322135799
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,36,0.8359183673469388,224.9463269927137,449.8926539854274,0.9882014737365781
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,37,0.8591383219954648,224.12376164013148,448.24752328026295,0.9893973356528524
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,38,0.8823582766439909,223.07133555598014,446.1426711119603,0.9922074706189663
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,39,0.905578231292517,222.8215403291494,445.6430806582988,0.993787745887112
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,40,0.9287981859410431,223.1267662498293,446.2535324996586,0.994370649672085
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,41,0.9520181405895691,223.33405393246872,446.66810786493744,0.9949083079580164
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,42,0.9752380952380952,223.33575241286272,446.67150482572544,0.995450172378811
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,43,0.9984580498866213,223.40519566479705,446.8103913295941,0.9955839385864946
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,44,1.0216780045351475,223.61843124727525,447.2368624945505,0.9953494589369184
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,45,1.0448979591836736,223.77465932637358,447.54931865274716,0.9951320485487904
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,46,1.0681179138321995,223.80814067479957,447.61628134959915,0.9949289769501206
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,47,1.0913378684807256,223.85705628153272,447.71411256306544,0.9943520486954601
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,48,1.1145578231292517,224.02214189321063,448.04428378642126,0.9932552880762086
basin_two_oscillators_3_0hz,440 + 443,3.0,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,49,1.1377777777777778,224.41446951650232,448.82893903300464,0.9908567386172015
