case_id,case_family,case_label,parameter_summary,algorithm,algorithm_label,implementation,shift_semitones,frame_index,time_seconds,observed_output_f0_hz,inferred_input_f0_hz,pitch_confidence
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,18,0.4179591836734694,223.32597259184806,446.6519451836961,0.9960300219470509
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,19,0.44117913832199546,223.3568483917596,446.7136967835192,0.996037307889923
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,20,0.46439909297052157,223.36773183972198,446.73546367944397,0.9960256502679866
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,21,0.4876190476190476,223.34673114984275,446.6934622996855,0.9960100338786226
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,22,0.5108390022675737,223.29263123986428,446.58526247972856,0.9960063513411189
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,23,0.5340589569160997,223.2303256513608,446.4606513027216,0.9960023114041437
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,24,0.5572789115646258,223.1747310816168,446.3494621632336,0.9959942842847057
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,25,0.5804988662131519,223.125165763973,446.250331527946,0.9960065011540122
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,26,0.603718820861678,223.11353121593376,446.2270624318675,0.9960171925722261
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,27,0.626938775510204,223.16296359292485,446.3259271858497,0.9959931648317345
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,28,0.6501587301587302,223.22092773545447,446.44185547090893,0.9959832843726107
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,29,0.6733786848072563,223.24460829224716,446.48921658449433,0.996025939055641
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,30,0.6965986394557823,223.27874154355789,446.55748308711577,0.996054739659607
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,31,0.7198185941043084,223.34477612747438,446.68955225494875,0.9960248700611207
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,32,0.7430385487528345,223.36886455900384,446.7377291180077,0.9960080579794486
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,33,0.7662585034013606,223.3192805966954,446.6385611933908,0.9960287698899004
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,34,0.7894784580498866,223.2491897995969,446.4983795991938,0.9960348270931692
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,35,0.8126984126984127,223.1921982770171,446.3843965540342,0.99601977055118
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,36,0.8359183673469388,223.14303596546594,446.2860719309319,0.9960128760548645
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,37,0.8591383219954648,223.10962628575302,446.21925257150605,0.9960176003302612
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,38,0.8823582766439909,223.11630254731944,446.23260509463887,0.9960146029954848
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,39,0.905578231292517,223.16601976189366,446.33203952378733,0.996001314496213
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,40,0.9287981859410431,223.2343777525384,446.4687555050768,0.9959942332939377
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,41,0.9520181405895691,223.29920956389665,446.5984191277933,0.9960022093839439
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,42,0.9752380952380952,223.3566088499322,446.7132176998644,0.9960104879383403
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,43,0.9984580498866213,223.39611728656334,446.7922345731267,0.996004623197904
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,44,1.0216780045351475,223.38441947835892,446.76883895671784,0.996010349502342
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,45,1.0448979591836736,223.32034807327466,446.6406961465493,0.9960307514705614
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,46,1.0681179138321995,223.24349196361075,446.4869839272215,0.9960344204171465
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,47,1.0913378684807256,223.17497434838242,446.34994869676484,0.9960267545074232
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,48,1.1145578231292517,223.1223257372054,446.2446514744108,0.9960230024518183
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,49,1.1377777777777778,223.10040099655686,446.2008019931137,0.9960155840315954
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,50,1.1609977324263039,223.1082198839164,446.2164397678328,0.9960050729199884
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,51,1.18421768707483,223.12941454984937,446.25882909969874,0.9960115047365454
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,52,1.207437641723356,223.17033938985807,446.34067877971614,0.9960218533152781
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,53,1.230657596371882,223.23707749548896,446.4741549909779,0.9960195156585886
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,54,1.253877551020408,223.30315345604396,446.6063069120879,0.9960215614454352
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,55,1.2770975056689342,223.344353717578,446.688707435156,0.9960335088942316
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,56,1.3003174603174603,223.3619733271851,446.7239466543702,0.9960368394895748
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,57,1.3235374149659864,223.35901631136286,446.71803262272573,0.9960174172373673
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,58,1.3467573696145125,223.31586705857563,446.63173411715127,0.9959999818286182
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,59,1.3699773242630386,223.23136600272008,446.46273200544016,0.996014366237804
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,60,1.3931972789115645,223.16355024193737,446.32710048387474,0.9960202458866851
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,61,1.4164172335600906,223.14441755678584,446.2888351135717,0.9959900386462062
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,62,1.4396371882086167,223.12830052974888,446.25660105949777,0.9959812985357461
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,63,1.4628571428571429,223.1009861903084,446.2019723806168,0.9960183440477497
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,64,1.486077097505669,223.12517032997656,446.2503406599531,0.9960358918566862
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,65,1.509297052154195,223.21669502736987,446.43339005473973,0.9960097187463592
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,66,1.5325170068027212,223.29969212798363,446.59938425596727,0.9960063808414288
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,67,1.555736961451247,223.33488927431046,446.6697785486209,0.9960344301151602
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,68,1.5789569160997732,223.34729933239294,446.6945986647859,0.9960423096709895
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,69,1.6021768707482993,223.34000877611876,446.68001755223753,0.9960288149626944
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,70,1.6253968253968254,223.29565957227615,446.5913191445523,0.9960242245300764
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,71,1.6486167800453515,223.23064855220525,446.4612971044105,0.9960275623936322
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,72,1.6718367346938776,223.18230156410397,446.36460312820793,0.9960187333283046
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,73,1.6950566893424037,223.16242939354706,446.3248587870941,0.9960006843071197
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,74,1.7182766439909296,223.15859809114838,446.31719618229675,0.9959920500395572
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,75,1.7414965986394557,223.16689882760141,446.33379765520283,0.9959981346626637
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,76,1.7647165532879818,223.20018081169883,446.40036162339766,0.9960031650075841
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,77,1.787936507936508,223.25592595766244,446.5118519153249,0.9959988591573401
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,78,1.811156462585034,223.30142994331956,446.6028598866391,0.9960107725889177
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,79,1.8343764172335602,223.323208442701,446.646416885402,0.9960350016938578
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,80,1.8575963718820863,223.33189805757553,446.66379611515106,0.9960403646528287
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,81,1.8808163265306121,223.34092688218323,446.68185376436645,0.9960004042995123
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,82,1.9040362811791383,223.51099847967663,447.02199695935326,0.9958971987525937
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,83,1.9272562358276644,,,0.05931070450987067
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,84,1.9504761904761905,,,0.0036491605646997902
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,85,1.9736961451247166,,,0.000922123046595149
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,86,1.9969160997732427,,,0.0005285348774092075
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0,0.0,440.78518697558115,881.5703739511623,0.965373906309277
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,1,0.023219954648526078,440.7850970139268,881.5701940278536,0.9746875687677659
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,2,0.046439909297052155,440.7849806076174,881.5699612152348,0.9907431734589196
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,3,0.06965986394557823,440.78499309227243,881.5699861845449,0.9982594050700522
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,4,0.09287981859410431,440.78503118058774,881.5700623611755,0.9989708386918544
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,5,0.11609977324263039,440.7850252539701,881.5700505079402,0.9989708390692489
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,6,0.13931972789115646,440.7850201071745,881.570040214349,0.9989708368075003
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,7,0.16253968253968254,440.7850149602418,881.5700299204836,0.998970837709772
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,8,0.18575963718820862,440.785010449556,881.570020899112,0.9989708408371499
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,9,0.2089795918367347,440.7850061788121,881.5700123576243,0.9989708400849551
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,10,0.23219954648526078,440.7850021514628,881.5700043029256,0.9989708373192236
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,11,0.25541950113378686,440.7849987683503,881.5699975367006,0.9989708374875073
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,12,0.2786394557823129,440.78499532596277,881.5699906519255,0.9989708401036728
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,13,0.301859410430839,440.7849926788608,881.5699853577216,0.9989708399285755
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,14,0.3250793650793651,440.78498990951226,881.5699798190245,0.9989708372562602
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,15,0.34829931972789113,440.7849878759565,881.569975751913,0.9989708367634101
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,16,0.37151927437641724,440.784985861696,881.569971723392,0.9989708389923393
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,17,0.3947392290249433,440.784984308558,881.569968617116,0.9989708397166527
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,18,0.4179591836734694,440.78498313476575,881.5699662695315,0.9989708372245292
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,19,0.44117913832199546,440.78498203680283,881.5699640736057,0.9989708361274008
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,20,0.46439909297052157,440.7849816179201,881.5699632358402,0.9989708383352777
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,21,0.4876190476190476,440.7849810784843,881.5699621569686,0.9989708400691149
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,22,0.5108390022675737,440.7849812803534,881.5699625607068,0.9989708375537297
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,23,0.5340589569160997,440.7849813713458,881.5699627426916,0.9989708360077397
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,24,0.5572789115646258,440.7849821144033,881.5699642288066,0.9989708380375267
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,25,0.5804988662131519,440.7849830108168,881.5699660216336,0.9989708403933607
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,26,0.603718820861678,440.7849841614335,881.569968322867,0.9989708382212636
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,27,0.626938775510204,440.7849858404497,881.5699716808994,0.9989708364373249
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,28,0.6501587301587302,440.78498750751237,881.5699750150247,0.9989708379571738
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,29,0.6733786848072563,440.78498993415735,881.5699798683147,0.9989708403899313
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,30,0.6965986394557823,440.78499220147864,881.5699844029573,0.9989708390965698
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,31,0.7198185941043084,440.7849952872927,881.5699905745854,0.9989708370523221
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,32,0.7430385487528345,440.7849983199415,881.569996639883,0.9989708379574097
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,33,0.7662585034013606,440.7850019233514,881.5700038467028,0.9989708404208428
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,34,0.7894784580498866,440.78500584113846,881.5700116822769,0.9989708399886973
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,35,0.8126984126984127,440.78500998150867,881.5700199630173,0.9989708373199755
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,36,0.8359183673469388,440.78501476190337,881.5700295238067,0.9989708375260246
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,37,0.8591383219954648,440.78501951272114,881.5700390254423,0.9989708400973096
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,38,0.8823582766439909,440.7850251080096,881.5700502160192,0.9989708400890875
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,39,0.905578231292517,440.78503055418275,881.5700611083655,0.9989708367128894
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,40,0.9287981859410431,440.7850368305653,881.5700736611306,0.9989708325849787
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,41,0.9520181405895691,440.78504330870163,881.5700866174033,0.998970791491293
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,42,0.9752380952380952,440.7850493817981,881.5700987635962,0.9989706932191029
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,43,0.9984580498866213,440.7850522729012,881.5701045458025,0.9989706272077243
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,44,1.0216780045351475,440.7850499176252,881.5700998352504,0.9989706763501479
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,45,1.0448979591836736,440.7850443334275,881.570088666855,0.9989707798898316
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,46,1.0681179138321995,440.7850374824908,881.5700749649816,0.9989708334510323
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,47,1.0913378684807256,440.78503158403976,881.5700631680795,0.9989708374549522
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,48,1.1145578231292517,440.78502564292825,881.5700512858565,0.9989708363505782
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,49,1.1377777777777778,440.7850203868433,881.5700407736866,0.9989708384999391
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,50,1.1609977324263039,440.78501533382496,881.5700306676499,0.9989708405637928
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,51,1.18421768707483,440.7850106486747,881.5700212973494,0.9989708388878019
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,52,1.207437641723356,440.7850064919673,881.5700129839346,0.9989708369938272
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,53,1.230657596371882,440.78500235367653,881.5700047073531,0.9989708383853216
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,54,1.253877551020408,440.7849990442305,881.569998088461,0.9989708410809016
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,55,1.2770975056689342,440.7849955375827,881.5699910751654,0.9989708393463796
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,56,1.3003174603174603,440.7849928405888,881.5699856811776,0.9989708368564487
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,57,1.3235374149659864,440.78499011629884,881.5699802325977,0.9989708376368733
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,58,1.3467573696145125,440.7849879770069,881.5699759540138,0.9989708403929398
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,59,1.3699773242630386,440.7849860536732,881.5699721073464,0.998970839176311
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,60,1.3931972789115645,440.7849843521778,881.5699687043556,0.998970836519579
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,61,1.4164172335600906,440.7849832552587,881.5699665105174,0.9989708368175308
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,62,1.4396371882086167,440.7849820502412,881.5699641004824,0.9989708392456831
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,63,1.4628571428571429,440.7849816397347,881.5699632794694,0.9989708390665972
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,64,1.486077097505669,440.78498108090474,881.5699621618095,0.9989708365339282
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,65,1.509297052154195,440.78498122595215,881.5699624519043,0.9989708363510006
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,66,1.5325170068027212,440.7849813873564,881.5699627747128,0.9989708387937475
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,67,1.555736961451247,440.7849820021529,881.5699640043058,0.9989708396982763
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,68,1.5789569160997732,440.7849829695655,881.569965939131,0.99897083712743
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,69,1.6021768707482993,440.7849840199982,881.5699680399964,0.9989708363916167
octave_pure_440,pure_tones,440,"{""frequencies_hz"": ""440""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,70,1.6253968253968254,440.7849857720695,881.569971544139,0.9989708389829187
