signal_family,signal_name,signal_label,algorithm,algorithm_label,implementation,shift_semitones,rms_error,spectral_distance,spectral_centroid_difference,rms_error_normalized,spectral_distance_normalized,spectral_centroid_difference_normalized,composite_stress
noise,pink_noise,noise / pink_noise,psola,PSOLA,local pitch-synchronous overlap-add,3,0.24119717412988606,0.7864667745415014,779.3983831827461,0.00026437241843028746,0.27789746570423046,0.24297562106773687,0.17371248639679923
noise,pink_noise,noise / pink_noise,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,3,0.1922431021913835,0.61936022828019,279.0173106292112,0.00020557972592678082,0.1983264747597965,0.08659085255705129,0.09504096901425818
noise,pink_noise,noise / pink_noise,phase_vocoder,Phase Vocoder,local phase vocoder,7,0.27601820257178206,0.6121499480039768,127.09634048969282,0.0003061916570916194,0.19489316134747678,0.03911078776174366,0.07810338025543735
noise,pink_noise,noise / pink_noise,wsola,WSOLA,local waveform-similarity overlap-add,7,60.38596655924192,1.7116517715136834,350.91057994671263,0.07249683015137072,0.7184420683129178,0.10905975255424487,0.29999955033951115
noise,pink_noise,noise / pink_noise,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,28.40113686768198,1.6256870130636039,232.39789314175246,0.034083799684871116,0.6775082977981752,0.0720208234097173,0.2612043069642545
noise,pink_noise,noise / pink_noise,psola,PSOLA,local pitch-synchronous overlap-add,7,0.2503966061568911,0.9213896314390565,1304.2425785520106,0.00027542072058276334,0.3421435749356682,0.40700588220080186,0.24980829261901763
noise,pink_noise,noise / pink_noise,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,7,0.24841638231460386,0.6209996525610103,118.06945325141639,0.00027304251818125613,0.19910711811292553,0.03628960257197234,0.07855658773435971
noise,pink_noise,noise / pink_noise,phase_vocoder,Phase Vocoder,local phase vocoder,12,0.2666556201857299,0.6074447549026454,292.8737116405034,0.0002949474151835427,0.19265269329859258,0.09092141217131473,0.09462301762836361
noise,pink_noise,noise / pink_noise,wsola,WSOLA,local waveform-similarity overlap-add,12,22.062062117528875,1.542630753180997,159.25729835045078,0.026470719551094302,0.6379594647281476,0.04916209510730369,0.2378640931288485
noise,pink_noise,noise / pink_noise,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,10.71217303841957,1.4334229329399537,586.5624572264965,0.012839768903817198,0.5859580640058032,0.18270835019092846,0.2605020610335163
noise,pink_noise,noise / pink_noise,psola,PSOLA,local pitch-synchronous overlap-add,12,0.23249267991945347,1.0410307105238652,1885.0118536852485,0.00025391852499001544,0.39911297220603525,0.5885144836080084,0.3292937914463446
noise,pink_noise,noise / pink_noise,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,12,0.23999005816715693,0.6077941564438001,283.7680032624156,0.0002629227004639871,0.19281906755196093,0.08807559290487811,0.09371919438576769
noise,pink_noise,noise / pink_noise,phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.24050667345517507,0.7683704634676063,1701.1076163375415,0.00026354314331109523,0.2692805596834641,0.5310386453653891,0.26686091606405477
noise,pink_noise,noise / pink_noise,wsola,WSOLA,local waveform-similarity overlap-add,-12,160.71811483941383,1.8166999208518875,1673.3053725419386,0.19299338760756374,0.7684627618568367,0.5223495727794395,0.49460190741461335
noise,pink_noise,noise / pink_noise,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,56.84368338538808,1.517485979883961,1431.3659101569913,0.0682426311204432,0.6259862980684191,0.4467359077269474,0.3803216123052699
noise,pink_noise,noise / pink_noise,psola,PSOLA,local pitch-synchronous overlap-add,-12,0.26360527390963623,0.6608035780239838,325.8256384753267,0.0002912840208316922,0.2180605215757345,0.10121992211244277,0.10652390923633633
noise,pink_noise,noise / pink_noise,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,-12,56.84368338538808,1.517485979883961,1431.3659101569913,0.0682426311204432,0.6259862980684191,0.4467359077269474,0.3803216123052699
transient,impulse_train,transient / impulse_train,phase_vocoder,Phase Vocoder,local phase vocoder,3,0.023296110499582592,0.29381479008952466,500.5376637446561,2.6783504414799e-06,0.04331176292580228,0.1558229059710178,0.06637911574908718
transient,impulse_train,transient / impulse_train,wsola,WSOLA,local waveform-similarity overlap-add,3,0.024897122901897238,0.22017642354425634,261.17827240295463,4.601128795481409e-06,0.008247440619878097,0.08101559398615894,0.02975587857827751
transient,impulse_train,transient / impulse_train,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,1.9951356967905705,0.8352346992252421,247.38405515725088,0.0023708114570946287,0.30111924953142205,0.07670446874765445,0.12673150991205703
transient,impulse_train,transient / impulse_train,psola,PSOLA,local pitch-synchronous overlap-add,3,0.026772005666461242,0.32483473718772105,1077.155172413794,6.852819032722738e-06,0.05808250641174353,0.3360339502302584,0.13137443648701155
transient,impulse_train,transient / impulse_train,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,3,0.021432421659615987,0.29065545997661973,437.0792049785892,4.401038452004308e-07,0.041807387224019034,0.1359901486416236,0.05926599198982927
transient,impulse_train,transient / impulse_train,phase_vocoder,Phase Vocoder,local phase vocoder,7,0.0237066208247287,0.2711043539487292,194.49582721184652,3.1713637161702806e-06,0.03249775264952289,0.060175239850217395,0.03089205462115215
transient,impulse_train,transient / impulse_train,wsola,WSOLA,local waveform-similarity overlap-add,7,0.02517330178431594,0.22034944090792372,238.78913633937182,4.932813157313509e-06,0.00832982616003568,0.07401828722835178,0.027451015400514926
transient,impulse_train,transient / impulse_train,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,1.461664720419303,0.7908984856571624,210.40204157759348,0.0017301253235133007,0.2800077100539711,0.06514643038461265,0.11562808858736569
transient,impulse_train,transient / impulse_train,psola,PSOLA,local pitch-synchronous overlap-add,7,0.0245097544807562,0.3586127320281325,1776.2479292143864,4.135908404860508e-06,0.07416654729285044,0.5545223482462743,0.2095643438158432
transient,impulse_train,transient / impulse_train,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,7,0.021810091158750405,0.2727905132636748,178.55288899695475,8.936760579155807e-07,0.03330064978660214,0.055192571961936575,0.02949803847486554
transient,impulse_train,transient / impulse_train,phase_vocoder,Phase Vocoder,local phase vocoder,12,0.023637316192103405,0.2773870306177653,3.2669869201981365,3.0881304774700127e-06,0.035489369791540375,0.0004102336141416206,0.011967563845386489
transient,impulse_train,transient / impulse_train,wsola,WSOLA,local waveform-similarity overlap-add,12,0.025620406253133336,0.22363021694308108,92.08715259340669,5.469775140479006e-06,0.009892030669821911,0.02816931925861188,0.012688939901191423
transient,impulse_train,transient / impulse_train,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,0.733397976895792,0.686410400357632,78.70825099126851,0.0008554940412310935,0.23025370175695992,0.023987993175871664,0.08503239632468755
transient,impulse_train,transient / impulse_train,psola,PSOLA,local pitch-synchronous overlap-add,12,0.026935296621378287,0.3965586483611432,2726.6884019326026,7.0489276406665665e-06,0.09223522402913276,0.8515647854246364,0.3146023527938033
transient,impulse_train,transient / impulse_train,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,12,0.021746330896735132,0.2781890459809582,1.9543710062789301,8.171014783113317e-07,0.03587126480780219,0.0,0.011957360636426835
transient,impulse_train,transient / impulse_train,phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.0228977898628095,0.41069422256621096,1990.122461121574,2.1999766966968268e-06,0.09896614913189297,0.6213648428913098,0.24011106399996648
transient,impulse_train,transient / impulse_train,wsola,WSOLA,local waveform-similarity overlap-add,-12,0.024555509569915323,0.33019448413623564,2552.667360953412,4.1908591940570044e-06,0.06063465284434233,0.7971777558141036,0.28593886650587996
transient,impulse_train,transient / impulse_train,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,3.447941861039058,0.8365348770261907,2483.390269569975,0.0041155975943777574,0.30173835415861994,0.7755264934196145,0.36046014839087076
transient,impulse_train,transient / impulse_train,psola,PSOLA,local pitch-synchronous overlap-add,-12,0.02551608431522965,0.33004509984162095,2726.422781036163,5.344486939239153e-06,0.06056352064383931,0.8514817705691997,0.30401687856665943
transient,impulse_train,transient / impulse_train,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,-12,0.02106596667378474,0.37516723528867874,880.5190256383852,0.0,0.0820492919160005,0.2745789912379486,0.1188760943846497
transient,click_sequence,transient / click_sequence,phase_vocoder,Phase Vocoder,local phase vocoder,3,0.09632324048719003,0.219616847106497,97.82008991214859,9.038222118727968e-05,0.007980987553509055,0.02996104185695577,0.012677470543884036
transient,click_sequence,transient / click_sequence,wsola,WSOLA,local waveform-similarity overlap-add,3,2.59756910166882,0.6804818137181307,110.32191059635723,0.0030943198502542692,0.22743069138208585,0.033868252662682036,0.08813108796500739
transient,click_sequence,transient / click_sequence,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,60.57050015792695,1.3739643077009693,210.5787128609802,0.0727184506763739,0.5576456978160228,0.06520164569804153,0.2318552647301461
transient,click_sequence,transient / click_sequence,psola,PSOLA,local pitch-synchronous overlap-add,3,0.08857107489224353,0.3482331694371922,1207.0674614173865,8.107205208362463e-05,0.06922411924673796,0.3766356123571697,0.1486469345519971
transient,click_sequence,transient / click_sequence,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,3,0.08861738124821483,0.20285602447513448,92.39976403130001,8.112766493133623e-05,0.0,0.02826702013106746,0.009449382598666265
transient,click_sequence,transient / click_sequence,phase_vocoder,Phase Vocoder,local phase vocoder,7,0.09855735009298286,0.23197760581446056,158.35750335906948,9.306533443754235e-05,0.013866800175593115,0.04888088097041368,0.020946915493481447
transient,click_sequence,transient / click_sequence,wsola,WSOLA,local waveform-similarity overlap-add,7,2.3203909648308914,0.6796357918864708,167.09961921793197,0.0027614354072955966,0.2270278418408086,0.05161306617858927,0.09380078114223116
transient,click_sequence,transient / click_sequence,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,44.41645475017416,1.3272802763108085,266.3731136102062,0.05331782092817273,0.5354161997975111,0.08263914468422993,0.2237910551366379
transient,click_sequence,transient / click_sequence,psola,PSOLA,local pitch-synchronous overlap-add,7,0.08620952315724757,0.35952223746768197,1152.1631371516835,7.823588382450295e-05,0.07459962577309823,0.35947629016956045,0.14471805060882773
transient,click_sequence,transient / click_sequence,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,7,0.09067276208554424,0.2212494513838454,153.13151279227512,8.35961291215779e-05,0.008758383431020589,0.04724759512117779,0.018696524893773322
transient,click_sequence,transient / click_sequence,phase_vocoder,Phase Vocoder,local phase vocoder,12,0.09996808147926635,0.2706163673807263,227.81600431615,9.475958975307571e-05,0.03226538847437654,0.070588839542548,0.03431632920222587
transient,click_sequence,transient / click_sequence,wsola,WSOLA,local waveform-similarity overlap-add,12,2.0048459773211107,0.6998186318389268,232.43137483344043,0.0023824732763212705,0.2366382886546546,0.07203128748777934,0.1036840164729184
transient,click_sequence,transient / click_sequence,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,22.402443092274336,1.2298786329380664,327.2923879000818,0.026879509120374533,0.4890365369046768,0.1016783272796945,0.20586479110158196
transient,click_sequence,transient / click_sequence,psola,PSOLA,local pitch-synchronous overlap-add,12,0.08740611647161829,0.37987974010355613,809.0391830761815,7.967296433686414e-05,0.08429324157769622,0.25223930005973255,0.11220407153392187
transient,click_sequence,transient / click_sequence,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,12,0.09197063496092504,0.2534245418589606,223.4300536384787,8.515484401186858e-05,0.024079170618066123,0.06921809248785495,0.031127472649977644
transient,click_sequence,transient / click_sequence,phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.08943885017858422,0.3360734551127561,86.39302775143344,8.211422985457822e-05,0.06343403776851991,0.026389726775749408,0.0299686262580413
transient,click_sequence,transient / click_sequence,wsola,WSOLA,local waveform-similarity overlap-add,-12,3.9365045725881522,0.6593476446818348,141.51577669858173,0.004702349954934589,0.21736725095662496,0.04361731352234872,0.08856230481130277
transient,click_sequence,transient / click_sequence,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,104.68576058710651,1.3359886868349404,139.49942069631552,0.1256998440195689,0.5395628766959286,0.0429871390734225,0.23608328659630665
transient,click_sequence,transient / click_sequence,psola,PSOLA,local pitch-synchronous overlap-add,-12,0.07525745500565878,0.3463253367268263,300.0156778832519,6.508270678291396e-05,0.06831566806564163,0.09315350047130505,0.05384475041457654
transient,click_sequence,transient / click_sequence,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,-12,0.08228374216429749,0.2798641291006399,60.48662588924288,7.35211129052509e-05,0.036668887801810685,0.018293164214962267,0.01834519104322607
modulated,vibrato_tone,modulated / vibrato_tone,phase_vocoder,Phase Vocoder,local phase vocoder,3,0.6843675392623606,0.3459836338393653,45.832118851770325,0.0007966096353186306,0.06815295967406654,0.013713171452649763,0.027554246920678312
modulated,vibrato_tone,modulated / vibrato_tone,wsola,WSOLA,local waveform-similarity overlap-add,3,301.9263192201108,2.0733361344002863,264.3681738397675,0.3625811299623948,0.8906650231155945,0.08201253816556635,0.4450862304145185
modulated,vibrato_tone,modulated / vibrato_tone,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,190.79377550198635,1.9821038589159985,276.36735774552494,0.22911355083720752,0.8472230232130384,0.08576265922398879,0.3873664110914116
modulated,vibrato_tone,modulated / vibrato_tone,psola,PSOLA,local pitch-synchronous overlap-add,3,0.6942195296669267,0.4951014661436938,790.6670168020439,0.0008084416447811078,0.13915827903113617,0.2464974222641582,0.12882138098002516
modulated,vibrato_tone,modulated / vibrato_tone,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,3,0.6942195296669267,0.4951014661436938,790.6670168020439,0.0008084416447811078,0.13915827903113617,0.2464974222641582,0.12882138098002516
modulated,vibrato_tone,modulated / vibrato_tone,phase_vocoder,Phase Vocoder,local phase vocoder,7,0.6799555808841794,0.44920585799996565,114.74046344584411,0.0007913109767597975,0.11730420388148186,0.03524918891791041,0.05111490125871735
modulated,vibrato_tone,modulated / vibrato_tone,wsola,WSOLA,local waveform-similarity overlap-add,7,253.08274377661846,2.0418704594403208,331.8589590069609,0.30392114115842944,0.8756820377489728,0.10310552387966276,0.4275695675956883
modulated,vibrato_tone,modulated / vibrato_tone,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,161.86695658750128,1.9417712310803703,345.75288945157905,0.19437311960851653,0.8280178679628337,0.10744781261811762,0.3766129333964892
modulated,vibrato_tone,modulated / vibrato_tone,psola,PSOLA,local pitch-synchronous overlap-add,7,0.6497725515138332,0.4710457391599008,910.4538788645834,0.0007550618662297418,0.12770368268638282,0.28393457111288384,0.13746443855516546
modulated,vibrato_tone,modulated / vibrato_tone,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,7,0.6497725515138332,0.4710457391599008,910.4538788645834,0.0007550618662297418,0.12770368268638282,0.28393457111288384,0.13746443855516546
modulated,vibrato_tone,modulated / vibrato_tone,phase_vocoder,Phase Vocoder,local phase vocoder,12,0.7010099637968117,0.4926229082000781,226.322608182214,0.0008165967969462876,0.137978066070608,0.07012210644349508,0.06963892310368312
modulated,vibrato_tone,modulated / vibrato_tone,wsola,WSOLA,local waveform-similarity overlap-add,12,127.26509259556666,1.9163633792078223,430.62030748745894,0.15281709231253263,0.8159194313874851,0.13397154073579282,0.3675693548119368
modulated,vibrato_tone,modulated / vibrato_tone,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,72.93349729085416,1.7639922612946235,446.4652732487361,0.08756612034052395,0.7433649976150037,0.13892358916158923,0.3232849023723723
modulated,vibrato_tone,modulated / vibrato_tone,psola,PSOLA,local pitch-synchronous overlap-add,12,0.635810345117844,0.3759971010721797,358.98937791741713,0.000738293583739552,0.08244444844470279,0.11158463013213936,0.06492245738686057
modulated,vibrato_tone,modulated / vibrato_tone,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,12,72.93349729085416,1.7639922612946235,446.4652732487361,0.08756612034052395,0.7433649976150037,0.13892358916158923,0.3232849023723723
modulated,vibrato_tone,modulated / vibrato_tone,phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.8464311644180282,0.4719868107882539,110.83853217015526,0.0009912442489979638,0.12815179201359406,0.03402971309685421,0.054390916453148745
modulated,vibrato_tone,modulated / vibrato_tone,wsola,WSOLA,local waveform-similarity overlap-add,-12,459.59579498226486,1.9844900997551873,210.88963457570955,0.5519384732558885,0.8483592776115311,0.06529881847904773,0.48853218978215573
modulated,vibrato_tone,modulated / vibrato_tone,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,262.0378555422654,1.9054413176554854,218.27717409624353,0.31467602040593334,0.810718682043312,0.06760765612529712,0.3976674528581809
modulated,vibrato_tone,modulated / vibrato_tone,psola,PSOLA,local pitch-synchronous overlap-add,-12,0.7385939294096908,0.43218769786520694,216.93444697214125,0.0008617342583635158,0.10920068013408618,0.06718801181420402,0.0590834754022179
modulated,vibrato_tone,modulated / vibrato_tone,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,-12,0.778716671264586,0.3700821176567946,101.40686568103064,0.0009099207305171656,0.07962791550621401,0.031082021704282717,0.0372066193136713
modulated,fm_tone,modulated / fm_tone,phase_vocoder,Phase Vocoder,local phase vocoder,3,0.7686922749837479,0.3189800487689746,39.51036123574788,0.0008978816656399276,0.05529468409374729,0.011737424056136155,0.02264332993850779
modulated,fm_tone,modulated / fm_tone,wsola,WSOLA,local waveform-similarity overlap-add,3,74.83074197313553,1.8046590493718193,232.13920486877956,0.08984466671659266,0.7627292696811001,0.07193997521640166,0.30817130387136477
modulated,fm_tone,modulated / fm_tone,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,130.1042445882647,1.9673997432760362,251.0657403142238,0.15622684728219288,0.8402213761883687,0.07785511075348459,0.3581011114080154
modulated,fm_tone,modulated / fm_tone,psola,PSOLA,local pitch-synchronous overlap-add,3,0.725245940614281,0.49786744147946094,836.9379078658193,0.0008457036368092021,0.14047535130220498,0.2609585259803014,0.13409319363977187
modulated,fm_tone,modulated / fm_tone,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,3,130.1042445882647,1.9673997432760362,251.0657403142238,0.15622684728219288,0.8402213761883687,0.07785511075348459,0.3581011114080154
modulated,fm_tone,modulated / fm_tone,phase_vocoder,Phase Vocoder,local phase vocoder,7,0.7718918378104944,0.4650604427501373,98.11996863137037,0.0009017242655702228,0.12485366886540242,0.030054763355747596,0.05193671882890675
modulated,fm_tone,modulated / fm_tone,wsola,WSOLA,local waveform-similarity overlap-add,7,293.5861838912701,2.001599414955259,291.63477296968875,0.35256482299528197,0.8565062065937237,0.09053420500489347,0.43320174486463303
modulated,fm_tone,modulated / fm_tone,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,44.65400906523279,1.78557334390496,314.86198125339416,0.05360311809028967,0.7536412445208123,0.09779343559900858,0.3016792660700368
modulated,fm_tone,modulated / fm_tone,psola,PSOLA,local pitch-synchronous overlap-add,7,0.6500003765811201,0.4216551456838065,167.9000665641164,0.0007553354787934203,0.1041854031566215,0.05186323106252311,0.052267989899312674
modulated,fm_tone,modulated / fm_tone,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,7,44.65400906523279,1.78557334390496,314.86198125339416,0.05360311809028967,0.7536412445208123,0.09779343559900858,0.3016792660700368
modulated,fm_tone,modulated / fm_tone,phase_vocoder,Phase Vocoder,local phase vocoder,12,0.845715068843548,0.5306306279288109,185.06778809920584,0.000990384235004308,0.15607617168057217,0.05722868212648923,0.0714317460140219
modulated,fm_tone,modulated / fm_tone,wsola,WSOLA,local waveform-similarity overlap-add,12,26.458421530461337,1.6575340887576833,357.32731862055874,0.03175064411843442,0.6926728944483723,0.1110651845082995,0.2784962410250354
modulated,fm_tone,modulated / fm_tone,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,79.01752287445991,1.845729336184658,385.08696715300533,0.09487289240577214,0.7822856754185473,0.11974094473945851,0.3322998375212593
modulated,fm_tone,modulated / fm_tone,psola,PSOLA,local pitch-synchronous overlap-add,12,0.6372784153879674,0.41739425448800277,538.3678234132227,0.000740056701710072,0.10215649799197078,0.16764601657010647,0.09018085708792911
modulated,fm_tone,modulated / fm_tone,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,12,79.01752287445991,1.845729336184658,385.08696715300533,0.09487289240577214,0.7822856754185473,0.11974094473945851,0.3322998375212593
modulated,fm_tone,modulated / fm_tone,phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.7517675417950697,0.4595166060719012,90.49720077361376,0.0008775554579382299,0.12221386457292703,0.02767240948140431,0.05025460983742319
modulated,fm_tone,modulated / fm_tone,wsola,WSOLA,local waveform-similarity overlap-add,-12,482.3938270590702,1.923525740493529,197.0204016875352,0.5793183752027682,0.8193299272522883,0.060964248501071835,0.48653751698537606
modulated,fm_tone,modulated / fm_tone,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,131.0065134476186,1.8533933751257372,210.77920224426953,0.15731045102551627,0.7859350547326573,0.0652643049142156,0.33616993689079644
modulated,fm_tone,modulated / fm_tone,psola,PSOLA,local pitch-synchronous overlap-add,-12,0.7512820314112465,0.5025203066693883,179.8490221245527,0.0008769723713516997,0.14269090241122276,0.055597654188736335,0.06638850965710359
modulated,fm_tone,modulated / fm_tone,adaptive_selector_v0,Adaptive Selector v0,observer-state adaptive selector prototype,-12,0.6765907876155627,0.3398837743032241,74.40341322421321,0.0007872699389432056,0.06524839442050899,0.02264259644805084,0.02955942026916768
