candidate_id,candidate_family,candidate_name,candidate_label,parameter_summary,shift_semitones,algorithm_disagreement,mean_composite_stress,min_composite_stress,max_composite_stress,algorithm_spread
detuned_oscillators_03,detuned_oscillators,detuned_oscillators_03,detuned_oscillators / detuned_oscillators_03,"{""base_hz"": 216.74, ""count"": 2, ""detune_cents"": 12.463}",3,0.048733211988908245,0.2703428751175042,0.018848253074001498,0.5255992193418768,0.5067509662678753
detuned_oscillators_03,detuned_oscillators,detuned_oscillators_03,detuned_oscillators / detuned_oscillators_03,"{""base_hz"": 216.74, ""count"": 2, ""detune_cents"": 12.463}",7,0.036793238624726374,0.2528139605361293,0.0348223071150453,0.47899770491783866,0.44417539780279336
detuned_oscillators_03,detuned_oscillators,detuned_oscillators_03,detuned_oscillators / detuned_oscillators_03,"{""base_hz"": 216.74, ""count"": 2, ""detune_cents"": 12.463}",12,0.026732325848012467,0.2005155888170022,0.02960238101394033,0.39122797279622157,0.36162559178228126
glissandi_01,glissandi,glissandi_01,glissandi / glissandi_01,"{""end_hz"": 166.014, ""ratio"": 2.074, ""start_hz"": 344.374}",-12,0.0426418496655528,0.2783966948962537,0.03920640185849651,0.5070072904251617,0.4678008885666652
glissandi_01,glissandi,glissandi_01,glissandi / glissandi_01,"{""end_hz"": 166.014, ""ratio"": 2.074, ""start_hz"": 344.374}",3,0.029571133574728296,0.2532234750100035,0.04614633866209119,0.43039812482758055,0.3842517861654894
glissandi_01,glissandi,glissandi_01,glissandi / glissandi_01,"{""end_hz"": 166.014, ""ratio"": 2.074, ""start_hz"": 344.374}",7,0.02223801973646332,0.2383640825156853,0.06914866214031495,0.4253136617308965,0.35616499959058157
glissandi_01,glissandi,glissandi_01,glissandi / glissandi_01,"{""end_hz"": 166.014, ""ratio"": 2.074, ""start_hz"": 344.374}",12,0.01976036608007978,0.21432516862431955,0.05953988591368716,0.39449894921279777,0.3349590632991106
glissandi_02,glissandi,glissandi_02,glissandi / glissandi_02,"{""end_hz"": 38.982, ""ratio"": 4.987, ""start_hz"": 194.415}",-12,0.017761570304166197,0.181785132271652,0.01915602320643768,0.33635462076268025,0.3171985975562426
glissandi_02,glissandi,glissandi_02,glissandi / glissandi_02,"{""end_hz"": 38.982, ""ratio"": 4.987, ""start_hz"": 194.415}",3,0.038295461519609324,0.2324790764019391,0.011865051688083212,0.5238465349576011,0.511981483269518
glissandi_02,glissandi,glissandi_02,glissandi / glissandi_02,"{""end_hz"": 38.982, ""ratio"": 4.987, ""start_hz"": 194.415}",7,0.015440503702478361,0.18519310000968903,0.036876435579690885,0.34851660217616653,0.31164016659647564
glissandi_02,glissandi,glissandi_02,glissandi / glissandi_02,"{""end_hz"": 38.982, ""ratio"": 4.987, ""start_hz"": 194.415}",12,0.016067403923177806,0.17339050881800155,0.03749910997211042,0.35382074347321896,0.31632163350110853
glissandi_03,glissandi,glissandi_03,glissandi / glissandi_03,"{""end_hz"": 137.297, ""ratio"": 2.686, ""start_hz"": 368.741}",-12,0.03415356563564262,0.257175648455122,0.035082708591030916,0.4733588271582736,0.4382761185672427
glissandi_03,glissandi,glissandi_03,glissandi / glissandi_03,"{""end_hz"": 137.297, ""ratio"": 2.686, ""start_hz"": 368.741}",3,0.03476751639610414,0.2631046777053817,0.04032042692052592,0.49515885010372734,0.45483842318320145
glissandi_03,glissandi,glissandi_03,glissandi / glissandi_03,"{""end_hz"": 137.297, ""ratio"": 2.686, ""start_hz"": 368.741}",7,0.01970569664028636,0.2311495819449751,0.0638447931980664,0.37294531968402583,0.3091005264859594
glissandi_03,glissandi,glissandi_03,glissandi / glissandi_03,"{""end_hz"": 137.297, ""ratio"": 2.686, ""start_hz"": 368.741}",12,0.01876913365139029,0.2056618298958025,0.057010108503242375,0.37746854475779873,0.32045843625455633
modal_banks_01,modal_banks,modal_banks_01,modal_banks / modal_banks_01,"{""max_hz"": 5608.594, ""min_hz"": 567.316, ""mode_count"": 9}",-12,0.020876048095677453,0.33021567541601937,0.11854157178856257,0.5004196655558169,0.3818780937672543
modal_banks_01,modal_banks,modal_banks_01,modal_banks / modal_banks_01,"{""max_hz"": 5608.594, ""min_hz"": 567.316, ""mode_count"": 9}",3,0.02865947807296536,0.2284966202833493,0.05880046835371099,0.43288404255415575,0.37408357420044475
modal_banks_01,modal_banks,modal_banks_01,modal_banks / modal_banks_01,"{""max_hz"": 5608.594, ""min_hz"": 567.316, ""mode_count"": 9}",7,0.023463361561056238,0.27453212341019473,0.10426697580595522,0.4587043672079943,0.35443739140203906
modal_banks_01,modal_banks,modal_banks_01,modal_banks / modal_banks_01,"{""max_hz"": 5608.594, ""min_hz"": 567.316, ""mode_count"": 9}",12,0.01933904442032016,0.3315150213525542,0.13421853960593316,0.47562605784003686,0.3414075182341037
modal_banks_02,modal_banks,modal_banks_02,modal_banks / modal_banks_02,"{""max_hz"": 5913.0, ""min_hz"": 182.674, ""mode_count"": 11}",-12,0.0068038615079229845,0.25664468390021217,0.12098219674325611,0.3369935253330887,0.21601132858983257
modal_banks_02,modal_banks,modal_banks_02,modal_banks / modal_banks_02,"{""max_hz"": 5913.0, ""min_hz"": 182.674, ""mode_count"": 11}",3,0.014235378495961001,0.1661152169526835,0.04621571538742659,0.30596627474563104,0.25975055935820446
modal_banks_02,modal_banks,modal_banks_02,modal_banks / modal_banks_02,"{""max_hz"": 5913.0, ""min_hz"": 182.674, ""mode_count"": 11}",7,0.013066906677159394,0.21056507314158696,0.09156994545807957,0.32804942581131313,0.23647948035323357
modal_banks_02,modal_banks,modal_banks_02,modal_banks / modal_banks_02,"{""max_hz"": 5913.0, ""min_hz"": 182.674, ""mode_count"": 11}",12,0.016387984918192294,0.27947745652168127,0.12467978249242467,0.42512287183262704,0.30044308934020236
modal_banks_03,modal_banks,modal_banks_03,modal_banks / modal_banks_03,"{""max_hz"": 5975.898, ""min_hz"": 982.019, ""mode_count"": 16}",-12,0.005406689090750182,0.28299152403787897,0.16456366229269154,0.3585191416414746,0.19395547934878304
modal_banks_03,modal_banks,modal_banks_03,modal_banks / modal_banks_03,"{""max_hz"": 5975.898, ""min_hz"": 982.019, ""mode_count"": 16}",3,0.009074664671699524,0.18022075908637664,0.08194703652102897,0.2936430491792003,0.21169601265817134
modal_banks_03,modal_banks,modal_banks_03,modal_banks / modal_banks_03,"{""max_hz"": 5975.898, ""min_hz"": 982.019, ""mode_count"": 16}",7,0.006460675612415749,0.23526115159009692,0.13608186657537638,0.32763001598701336,0.19154814941163698
modal_banks_03,modal_banks,modal_banks_03,modal_banks / modal_banks_03,"{""max_hz"": 5975.898, ""min_hz"": 982.019, ""mode_count"": 16}",12,0.014065926598954923,0.3887106694708111,0.20438298785493983,0.5042246594970589,0.29984167164211906
noise_mixtures_01,noise_mixtures,noise_mixtures_01,noise_mixtures / noise_mixtures_01,"{""pink"": 0.52, ""tone"": 0.056, ""white"": 0.434}",-12,0.02814449835328828,0.3698521729659593,0.11318492370541211,0.5335513522844383,0.4203664285790262
noise_mixtures_01,noise_mixtures,noise_mixtures_01,noise_mixtures / noise_mixtures_01,"{""pink"": 0.52, ""tone"": 0.056, ""white"": 0.434}",3,0.007602348675004575,0.23418471116049322,0.11238088400728091,0.3381090781749508,0.22572819416766987
