case_id,sweep_family,case_label,ambiguity_amount,ambiguity_units,parameter_summary,algorithm,algorithm_label,implementation,shift_semitones,frame_index,time_seconds,observed_output_f0_hz,inferred_input_f0_hz,pitch_confidence
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,5,0.11609977324263039,223.3335073110407,446.6670146220814,0.9947824375451689
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,6,0.13931972789115646,223.90855783804184,447.8171156760837,0.9944378708228937
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,7,0.16253968253968254,223.99920532590323,447.99841065180647,0.9946934677173341
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,8,0.18575963718820862,223.75091837002935,447.5018367400587,0.9947103622045133
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,9,0.2089795918367347,223.74068898331825,447.4813779666365,0.9941471863514579
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,10,0.23219954648526078,224.1329685837841,448.2659371675682,0.9926691494306539
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,11,0.25541950113378686,224.86182217375236,449.7236443475047,0.9891775283277165
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,12,0.2786394557823129,224.84069575261165,449.6813915052233,0.9874203701009745
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,13,0.301859410430839,223.52079442590164,447.0415888518033,0.9901342177146831
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,14,0.3250793650793651,222.7328230025286,445.4656460050572,0.9930919463230344
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,15,0.34829931972789113,222.81653417609252,445.63306835218503,0.9941974743939622
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,16,0.37151927437641724,223.06183243400514,446.1236648680103,0.9947467335731739
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,17,0.3947392290249433,223.06213591071116,446.1242718214223,0.9953230613778962
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,18,0.4179591836734694,223.01462442740268,446.02924885480536,0.995681969023261
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,19,0.44117913832199546,223.09733842605073,446.19467685210145,0.9957185778062566
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,20,0.46439909297052157,223.17345018366814,446.3469003673363,0.9957299565335578
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,21,0.4876190476190476,223.14640218596645,446.2928043719329,0.9958429143685815
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,22,0.5108390022675737,223.13536696317843,446.27073392635685,0.9958981454774246
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,23,0.5340589569160997,223.2304071260823,446.4608142521646,0.995827667866189
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,24,0.5572789115646258,223.3669648137908,446.7339296275816,0.9957150600430174
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,25,0.5804988662131519,223.46733505573704,446.9346701114741,0.9956125927214806
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,26,0.603718820861678,223.53904647864246,447.0780929572849,0.9954972860973176
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,27,0.626938775510204,223.63014521556926,447.2602904311385,0.9953322966925526
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,28,0.6501587301587302,223.76691982765473,447.53383965530946,0.9950639612332679
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,29,0.6733786848072563,223.93460250215304,447.8692050043061,0.994739238273368
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,30,0.6965986394557823,224.07481279170477,448.14962558340955,0.9942529524893862
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,31,0.7198185941043084,224.16193029307757,448.32386058615515,0.9930030896362013
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,32,0.7430385487528345,224.3910987112113,448.7821974224226,0.990319841132066
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,33,0.7662585034013606,224.00872328319335,448.0174465663867,0.9900116914433691
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,34,0.7894784580498866,223.0849785692688,446.1699571385376,0.9924906479913347
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,35,0.8126984126984127,222.73864750300822,445.47729500601645,0.9940484528930159
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,36,0.8359183673469388,222.9473453335032,445.8946906670064,0.9946403038411489
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,37,0.8591383219954648,223.11117362214702,446.22234724429404,0.9950872410890175
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,38,0.8823582766439909,223.05887902085973,446.11775804171947,0.9955503283940469
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,39,0.905578231292517,223.02134112697223,446.04268225394446,0.9957784928123443
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,40,0.9287981859410431,223.12287258215727,446.24574516431454,0.995758529082807
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,41,0.9520181405895691,223.21763916541212,446.43527833082425,0.9957433515339031
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,42,0.9752380952380952,223.20480615013358,446.40961230026716,0.995833252022622
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,43,0.9984580498866213,223.18277055593555,446.3655411118711,0.9959041388594837
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,44,1.0216780045351475,223.26459937302252,446.52919874604504,0.9958545337167709
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,45,1.0448979591836736,223.41105848712346,446.8221169742469,0.9957390167876611
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,46,1.0681179138321995,223.51668272766088,447.03336545532176,0.9956551214158696
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,47,1.0913378684807256,223.56564318709283,447.13128637418566,0.9955832646388022
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,48,1.1145578231292517,223.62289705081014,447.2457941016203,0.9954127498744422
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,49,1.1377777777777778,223.72212008129316,447.4442401625863,0.9950926998425115
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,50,1.1609977324263039,223.84192468942706,447.6838493788541,0.9946085454127621
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,51,1.18421768707483,223.95389851090619,447.90779702181237,0.9939769106013499
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,52,1.207437641723356,224.13416668444088,448.26833336888177,0.99232761030873
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,53,1.230657596371882,224.6406926855184,449.2813853710368,0.9888642427865458
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,54,1.253877551020408,224.15703404074182,448.31406808148364,0.9889620758682541
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,55,1.2770975056689342,223.03496265323818,446.06992530647636,0.9919767322659415
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,56,1.3003174603174603,222.5979577355816,445.1959154711632,0.9938618468579349
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,57,1.3235374149659864,222.86098023610828,445.72196047221655,0.9944946162509978
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,58,1.3467573696145125,223.12512393485036,446.25024786970073,0.9949421935025142
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,59,1.3699773242630386,223.14648031130545,446.2929606226109,0.9954498987755397
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,60,1.3931972789115645,223.14621404163782,446.29242808327564,0.9957167317511149
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,61,1.4164172335600906,223.2341966993912,446.4683933987824,0.9957310151759585
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,62,1.4396371882086167,223.27962144942532,446.55924289885064,0.995777234909662
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,63,1.4628571428571429,223.25615008632417,446.51230017264834,0.9958851339441303
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,64,1.486077097505669,223.28837794246977,446.57675588493953,0.9958893193770328
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,65,1.509297052154195,223.39573365839053,446.79146731678105,0.9957924890659584
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,66,1.5325170068027212,223.47901848931272,446.95803697862544,0.9957074075574072
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,67,1.555736961451247,223.49029736461216,446.9805947292243,0.9956659200164727
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,68,1.5789569160997732,223.46823237761137,446.93646475522274,0.9956124555823366
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,69,1.6021768707482993,223.47324539413242,446.94649078826484,0.995460863585119
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,70,1.6253968253968254,223.54068112065386,447.0813622413077,0.9951241533240377
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,71,1.6486167800453515,223.65557534936707,447.31115069873414,0.9945631807605121
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,72,1.6718367346938776,223.75902920974195,447.5180584194839,0.9937122123613519
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,73,1.6950566893424037,223.92232583498952,447.84465166997904,0.9919885206058353
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,74,1.7182766439909296,224.43583485401626,448.8716697080325,0.9898403487565965
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,75,1.7414965986394557,223.91616716312464,447.8323343262493,0.9904623851800093
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,76,1.7647165532879818,223.0333901608696,446.0667803217392,0.9929880032162808
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,77,1.787936507936508,222.9109471233137,445.8218942466274,0.9941892279371809
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,78,1.811156462585034,223.17961170302343,446.35922340604685,0.9946929416694319
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,79,1.8343764172335602,223.26440577459755,446.5288115491951,0.9952172660724141
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,80,1.8575963718820863,223.17337166086222,446.34674332172443,0.995661003682329
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,81,1.8808163265306121,223.17268882409775,446.3453776481955,0.9957422720187795
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,82,1.9040362811791383,223.45191652193557,446.90383304387115,0.9956386845282847
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,83,1.9272562358276644,,,0.0662554571545924
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,84,1.9504761904761905,,,0.003397764012730985
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,85,1.9736961451247166,,,0.000293707067809482
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,86,1.9969160997732427,,,-0.00015451185815948528
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,0,0.0,521.4306878620866,1042.8613757241733,0.19402669154478336
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,1,0.023219954648526078,521.412377561862,1042.824755123724,0.19478409383554826
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,2,0.046439909297052155,521.3219175598165,1042.643835119633,0.20008297370526332
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,3,0.06965986394557823,520.7306428688979,1041.4612857377958,0.27704978799687646
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,4,0.09287981859410431,,,0.9984469199417189
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,5,0.11609977324263039,223.3457231264961,446.6914462529922,0.9948304529797967
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,6,0.13931972789115646,223.86403880865763,447.72807761731525,0.9944321057903015
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,7,0.16253968253968254,223.9081975164844,447.8163950329688,0.9945989820550915
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,8,0.18575963718820862,223.65519787708058,447.31039575416116,0.9947284217020447
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,9,0.2089795918367347,223.66663004781725,447.3332600956345,0.9941451109455253
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,10,0.23219954648526078,224.09291945658694,448.1858389131739,0.9926400523695931
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,11,0.25541950113378686,224.8345983104466,449.6691966208932,0.9893320750471118
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,12,0.2786394557823129,224.77731726206622,449.55463452413244,0.9876035310215645
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,13,0.301859410430839,223.47664590061206,446.9532918012241,0.9902822799605956
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",wsola,WSOLA,local waveform-similarity overlap-add,-12,14,0.3250793650793651,222.7080861316966,445.4161722633932,0.9931421140229818
