selected_algorithm,selected_algorithm_label,safe_mode,guard,dry_mix,preflight_risk_score,preflight_risk_level,preflight_reasons,pitch_valid_fraction,pitch_iqr_cents,pitch_modulation_rms_cents,pitch_modulation_peak_rate_hz,pitch_modulation_peak_strength,spectral_flatness,signal_family,signal_name,signal_label,case_id,case_label,shift_semitones,policy,policy_label,guard_applied,rms_error,spectral_distance,spectral_centroid_difference,shift_retention,rms_error_normalized,spectral_distance_normalized,spectral_centroid_difference_normalized,composite_stress,catastrophic_threshold,catastrophic
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,unstable_pitch|periodic_representation_bias|sparse_transients|high_crest_factor|large_shift,1.0,1504.7755203992683,1021.5055242605358,1.4850484913793083,0.17197410749828593,6.100535816828778e-05,inharmonic,random_modal_resonator,inharmonic / random_modal_resonator,random_modal_resonator:12,inharmonic / random_modal_resonator +12,12,noise_only,Noise Only,False,0.09724620025961983,0.31532286971175266,1751.0577928747502,1.0,8.929089397322758e-05,0.046456636949678394,0.546463585228467,0.19766983769070623,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,unstable_pitch|periodic_representation_bias|sparse_transients|high_crest_factor|large_shift,1.0,1504.7755203992683,1021.5055242605358,1.4850484913793083,0.17197410749828593,6.100535816828778e-05,inharmonic,random_modal_resonator,inharmonic / random_modal_resonator,random_modal_resonator:12,inharmonic / random_modal_resonator +12,12,noise_plus_transient,Noise + Transient,False,0.09724620025961983,0.31532286971175266,1751.0577928747502,1.0,8.929089397322758e-05,0.046456636949678394,0.546463585228467,0.19766983769070623,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,unstable_pitch|periodic_representation_bias|sparse_transients|high_crest_factor|large_shift,1.0,1504.7755203992683,1021.5055242605358,1.4850484913793083,0.17197410749828593,6.100535816828778e-05,inharmonic,random_modal_resonator,inharmonic / random_modal_resonator,random_modal_resonator:12,inharmonic / random_modal_resonator +12,12,forced_everywhere,Forced Everywhere,True,0.08752158023365784,0.26453884176875403,1502.371082164433,0.8389459413793169,7.761182765514863e-05,0.022093527859789144,0.4687092961737114,0.16362681195371856,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,unstable_pitch|periodic_representation_bias|sparse_transients|high_crest_factor|large_shift,1.0,1504.7755203992683,1021.5055242605358,1.4850484913793083,0.17197410749828593,6.100535816828778e-05,inharmonic,random_modal_resonator,inharmonic / random_modal_resonator,random_modal_resonator:-12,inharmonic / random_modal_resonator -12,-12,no_guard,No Guard,False,0.10099672758884098,0.3127077600308007,817.5956548974077,1.0,9.379519926112578e-05,0.04520206528571802,0.2546076807024463,0.09996784706247515,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,unstable_pitch|periodic_representation_bias|sparse_transients|high_crest_factor|large_shift,1.0,1504.7755203992683,1021.5055242605358,1.4850484913793083,0.17197410749828593,6.100535816828778e-05,inharmonic,random_modal_resonator,inharmonic / random_modal_resonator,random_modal_resonator:-12,inharmonic / random_modal_resonator -12,-12,current_v3,Current v3,False,0.10099672758884098,0.3127077600308007,817.5956548974077,1.0,9.379519926112578e-05,0.04520206528571802,0.2546076807024463,0.09996784706247515,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,unstable_pitch|periodic_representation_bias|sparse_transients|high_crest_factor|large_shift,1.0,1504.7755203992683,1021.5055242605358,1.4850484913793083,0.17197410749828593,6.100535816828778e-05,inharmonic,random_modal_resonator,inharmonic / random_modal_resonator,random_modal_resonator:-12,inharmonic / random_modal_resonator -12,-12,noise_only,Noise Only,False,0.10099672758884098,0.3127077600308007,817.5956548974077,1.0,9.379519926112578e-05,0.04520206528571802,0.2546076807024463,0.09996784706247515,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,unstable_pitch|periodic_representation_bias|sparse_transients|high_crest_factor|large_shift,1.0,1504.7755203992683,1021.5055242605358,1.4850484913793083,0.17197410749828593,6.100535816828778e-05,inharmonic,random_modal_resonator,inharmonic / random_modal_resonator,random_modal_resonator:-12,inharmonic / random_modal_resonator -12,-12,noise_plus_transient,Noise + Transient,False,0.10099672758884098,0.3127077600308007,817.5956548974077,1.0,9.379519926112578e-05,0.04520206528571802,0.2546076807024463,0.09996784706247515,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,unstable_pitch|periodic_representation_bias|sparse_transients|high_crest_factor|large_shift,1.0,1504.7755203992683,1021.5055242605358,1.4850484913793083,0.17197410749828593,6.100535816828778e-05,inharmonic,random_modal_resonator,inharmonic / random_modal_resonator,random_modal_resonator:-12,inharmonic / random_modal_resonator -12,-12,forced_everywhere,Forced Everywhere,True,0.0908970548299569,0.2625456039018951,735.6514641006386,0.8395877476018989,8.166570241425703e-05,0.021137292729190807,0.22898704227198394,0.08340200023452966,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.96,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:3,noise / white_noise +3,3,no_guard,No Guard,False,0.2389966156403345,0.8116528431572739,263.1478947289417,1.0,0.0002595301935475917,0.28456577829639507,0.08125426231203528,0.12202652360065931,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.96,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:3,noise / white_noise +3,3,current_v3,Current v3,False,0.2389966156403345,0.8116528431572739,263.1478947289417,1.0,0.0002595301935475917,0.28456577829639507,0.08125426231203528,0.12202652360065931,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.96,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:3,noise / white_noise +3,3,noise_only,Noise Only,False,0.2389966156403345,0.8116528431572739,263.1478947289417,1.0,0.0002595301935475917,0.28456577829639507,0.08125426231203528,0.12202652360065931,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.96,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:3,noise / white_noise +3,3,noise_plus_transient,Noise + Transient,False,0.2389966156403345,0.8116528431572739,263.1478947289417,1.0,0.0002595301935475917,0.28456577829639507,0.08125426231203528,0.12202652360065931,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.96,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:3,noise / white_noise +3,3,forced_everywhere,Forced Everywhere,True,0.21509695407630103,0.8276860380130844,253.18404157943186,1.0197537592469244,0.0002308271972720763,0.29225753673213795,0.078138967909398,0.12354244394626934,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|moderate_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:7,noise / white_noise +7,7,no_guard,No Guard,False,0.24095091691245993,0.8177423191058084,73.52350497450597,1.0,0.00026187726871368806,0.2874871410327445,0.021966375272615954,0.10323846452469138,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|moderate_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:7,noise / white_noise +7,7,current_v3,Current v3,False,0.24095091691245993,0.8177423191058084,73.52350497450597,1.0,0.00026187726871368806,0.2874871410327445,0.021966375272615954,0.10323846452469138,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|moderate_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:7,noise / white_noise +7,7,noise_only,Noise Only,False,0.24095091691245993,0.8177423191058084,73.52350497450597,1.0,0.00026187726871368806,0.2874871410327445,0.021966375272615954,0.10323846452469138,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|moderate_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:7,noise / white_noise +7,7,noise_plus_transient,Noise + Transient,False,0.24095091691245993,0.8177423191058084,73.52350497450597,1.0,0.00026187726871368806,0.2874871410327445,0.021966375272615954,0.10323846452469138,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|moderate_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:7,noise / white_noise +7,7,forced_everywhere,Forced Everywhere,True,0.21685582522121394,0.8329793770148549,76.46668522938675,1.0186330798260608,0.00023293956492156307,0.29479696105063924,0.022886588852282543,0.10597216315594778,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|large_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:12,noise / white_noise +12,12,no_guard,No Guard,False,0.250365419852364,0.7825103604947405,82.27883485513804,1.0,0.0002731838908637922,0.2705849754137558,0.024703813265840265,0.09852065752348661,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|large_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:12,noise / white_noise +12,12,current_v3,Current v3,True,0.2253288778671276,0.7965318142116723,77.74298795911136,1.0179185534464574,0.00024311552485665685,0.2773116219666419,0.023285637161236928,0.10028012488424516,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|large_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:12,noise / white_noise +12,12,noise_only,Noise Only,True,0.2253288778671276,0.7965318142116723,77.74298795911136,1.0179185534464574,0.00024311552485665685,0.2773116219666419,0.023285637161236928,0.10028012488424516,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|large_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:12,noise / white_noise +12,12,noise_plus_transient,Noise + Transient,True,0.2253288778671276,0.7965318142116723,77.74298795911136,1.0179185534464574,0.00024311552485665685,0.2773116219666419,0.023285637161236928,0.10028012488424516,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|large_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:12,noise / white_noise +12,12,forced_everywhere,Forced Everywhere,True,0.2253288778671276,0.7965318142116723,77.74298795911136,1.0179185534464574,0.00024311552485665685,0.2773116219666419,0.023285637161236928,0.10028012488424516,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|large_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:-12,noise / white_noise -12,-12,no_guard,No Guard,False,0.2382796828515766,1.1367982523121154,2471.2711482261243,1.0,0.00025866917218499293,0.44055090578977635,0.771645209341536,0.40415159476783247,0.4040532713727877,True
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|large_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:-12,noise / white_noise -12,-12,current_v3,Current v3,True,0.21445171456641896,1.0178546828658268,2076.81494639795,0.8953696760138651,0.0002300522780457375,0.38348896574017344,0.6483146885879939,0.34401123553540436,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|large_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:-12,noise / white_noise -12,-12,noise_only,Noise Only,True,0.21445171456641896,1.0178546828658268,2076.81494639795,0.8953696760138651,0.0002300522780457375,0.38348896574017344,0.6483146885879939,0.34401123553540436,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|large_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:-12,noise / white_noise -12,-12,noise_plus_transient,Noise + Transient,True,0.21445171456641896,1.0178546828658268,2076.81494639795,0.8953696760138651,0.0002300522780457375,0.38348896574017344,0.6483146885879939,0.34401123553540436,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|broadband_structure|high_centroid|dense_zero_crossings|large_shift,0.0,,,,0.0,0.5587981201387135,noise,white_noise,noise / white_noise,white_noise:-12,noise / white_noise -12,-12,forced_everywhere,Forced Everywhere,True,0.21445171456641896,1.0178546828658268,2076.81494639795,0.8953696760138651,0.0002300522780457375,0.38348896574017344,0.6483146885879939,0.34401123553540436,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.68,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:3,noise / pink_noise +3,3,no_guard,No Guard,False,0.21360344687931498,0.60705408507311,270.74120225322935,1.0,0.0002290335262028149,0.1864116525847586,0.0836283828528504,0.09008968965460395,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.68,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:3,noise / pink_noise +3,3,current_v3,Current v3,False,0.21360344687931498,0.60705408507311,270.74120225322935,1.0,0.0002290335262028149,0.1864116525847586,0.0836283828528504,0.09008968965460395,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.68,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:3,noise / pink_noise +3,3,noise_only,Noise Only,False,0.21360344687931498,0.60705408507311,270.74120225322935,1.0,0.0002290335262028149,0.1864116525847586,0.0836283828528504,0.09008968965460395,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.68,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:3,noise / pink_noise +3,3,noise_plus_transient,Noise + Transient,False,0.21360344687931498,0.60705408507311,270.74120225322935,1.0,0.0002290335262028149,0.1864116525847586,0.0836283828528504,0.09008968965460395,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.68,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:3,noise / pink_noise +3,3,forced_everywhere,Forced Everywhere,True,0.1922431021913835,0.61936022828019,279.0173106292112,1.0202719057653618,0.00020338019666177724,0.19231539676524015,0.08621598763911564,0.09291158820033918,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|moderate_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:7,noise / pink_noise +7,7,no_guard,No Guard,False,0.27601820257178206,0.6121499480039768,127.09634048969282,1.0,0.0003039923491710067,0.18885633981262445,0.03871643693145112,0.07595892303108219,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|moderate_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:7,noise / pink_noise +7,7,current_v3,Current v3,False,0.27601820257178206,0.6121499480039768,127.09634048969282,1.0,0.0003039923491710067,0.18885633981262445,0.03871643693145112,0.07595892303108219,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|moderate_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:7,noise / pink_noise +7,7,noise_only,Noise Only,False,0.27601820257178206,0.6121499480039768,127.09634048969282,1.0,0.0003039923491710067,0.18885633981262445,0.03871643693145112,0.07595892303108219,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|moderate_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:7,noise / pink_noise +7,7,noise_plus_transient,Noise + Transient,False,0.27601820257178206,0.6121499480039768,127.09634048969282,1.0,0.0003039923491710067,0.18885633981262445,0.03871643693145112,0.07595892303108219,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.76,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|moderate_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:7,noise / pink_noise +7,7,forced_everywhere,Forced Everywhere,True,0.24841638231460386,0.6209996525610103,118.06945325141639,1.0144567594686391,0.0002708431373331499,0.1931018935087255,0.03589409392170657,0.07642227685592173,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8800000000000001,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|large_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:12,noise / pink_noise +12,12,no_guard,No Guard,False,0.2666556201857299,0.6074447549026454,292.8737116405034,1.0,0.0002927480825258055,0.18659907237126672,0.09054832452359689,0.09248004832579647,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8800000000000001,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|large_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:12,noise / pink_noise +12,12,current_v3,Current v3,False,0.2666556201857299,0.6074447549026454,292.8737116405034,1.0,0.0002927480825258055,0.18659907237126672,0.09054832452359689,0.09248004832579647,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8800000000000001,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|large_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:12,noise / pink_noise +12,12,noise_only,Noise Only,False,0.2666556201857299,0.6074447549026454,292.8737116405034,1.0,0.0002927480825258055,0.18659907237126672,0.09054832452359689,0.09248004832579647,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8800000000000001,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|large_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:12,noise / pink_noise +12,12,noise_plus_transient,Noise + Transient,False,0.2666556201857299,0.6074447549026454,292.8737116405034,1.0,0.0002927480825258055,0.18659907237126672,0.09054832452359689,0.09248004832579647,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.8800000000000001,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|large_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:12,noise / pink_noise +12,12,forced_everywhere,Forced Everywhere,True,0.23999005816715693,0.6077941564438001,283.7680032624156,1.0005751988774858,0.00026072329735246874,0.18676669412574595,0.08770133732731332,0.09157625158347059,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8800000000000001,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|large_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:-12,noise / pink_noise -12,-12,no_guard,No Guard,False,0.24050667345517507,0.7683704634676063,1701.1076163375415,1.0,0.0002613437415645397,0.26380150691498805,0.5308461826993295,0.26496967778529407,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8800000000000001,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|large_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:-12,noise / pink_noise -12,-12,current_v3,Current v3,False,0.24050667345517507,0.7683704634676063,1701.1076163375415,1.0,0.0002613437415645397,0.26380150691498805,0.5308461826993295,0.26496967778529407,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8800000000000001,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|large_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:-12,noise / pink_noise -12,-12,noise_only,Noise Only,False,0.24050667345517507,0.7683704634676063,1701.1076163375415,1.0,0.0002613437415645397,0.26380150691498805,0.5308461826993295,0.26496967778529407,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.8800000000000001,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|large_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:-12,noise / pink_noise -12,-12,noise_plus_transient,Noise + Transient,False,0.24050667345517507,0.7683704634676063,1701.1076163375415,1.0,0.0002613437415645397,0.26380150691498805,0.5308461826993295,0.26496967778529407,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.8800000000000001,high,strong_pitch_motion|diffuse_spectrum|broadband_structure|high_centroid|large_shift,0.9425287356321839,202.21654117774648,405.85331360955416,4.950161637931028,0.07810520365168723,0.1254257493730261,noise,pink_noise,noise / pink_noise,pink_noise:-12,noise / pink_noise -12,-12,forced_everywhere,Forced Everywhere,True,0.21645600610965757,0.7416745693646379,1477.1257140534472,0.9652564806011784,0.00023245939048732956,0.25099442944148065,0.4608160893200415,0.23734765938400315,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:3,transient / impulse_train +3,3,no_guard,No Guard,False,0.023296110499582592,0.29381479008952466,500.5376637446561,1.0,4.783747971964793e-07,0.03613835950349944,0.1554764540245246,0.06387176396760708,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:3,transient / impulse_train +3,3,current_v3,Current v3,False,0.023296110499582592,0.29381479008952466,500.5376637446561,1.0,4.783747971964793e-07,0.03613835950349944,0.1554764540245246,0.06387176396760708,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:3,transient / impulse_train +3,3,noise_only,Noise Only,False,0.023296110499582592,0.29381479008952466,500.5376637446561,1.0,4.783747971964793e-07,0.03613835950349944,0.1554764540245246,0.06387176396760708,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:3,transient / impulse_train +3,3,noise_plus_transient,Noise + Transient,False,0.023296110499582592,0.29381479008952466,500.5376637446561,1.0,4.783747971964793e-07,0.03613835950349944,0.1554764540245246,0.06387176396760708,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,1.0,high,untracked_pitch|noise_like_spectrum|sparse_transients|high_centroid|high_crest_factor,0.0,,,,0.0,1.0000000000000007,transient,impulse_train,transient / impulse_train,impulse_train:3,transient / impulse_train +3,3,forced_everywhere,Forced Everywhere,True,0.02096649944962433,0.28838569535966363,420.3257628692754,0.9815220509212392,0.0,0.033533807786739,0.13039743267882542,0.054643746821854806,0.4040532713727877,False
