case_id,sweep_family,case_label,ambiguity_amount,ambiguity_units,parameter_summary,algorithm,algorithm_label,implementation,shift_semitones,rms_error,spectral_distance,spectral_centroid_difference,rms_error_normalized,spectral_distance_normalized,spectral_centroid_difference_normalized,composite_stress
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.691456193881433,0.45440514150695416,213.0599826278802,0.0005740780496474245,0.08838902384717207,0.12814682432217972,0.07236997540633307
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.6070273740920982,0.3864835737737797,435.86247637193037,0.00043290021140097513,0.05348616818644655,0.36393064759767996,0.13928323866517583
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,273.1628749539191,1.9744754930014023,307.040491365424,0.4561877651823957,0.8695075675295171,0.2276029986725908,0.5177661104615011
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,458.03971024105795,2.0869385538892162,307.4081331641368,0.765329975304587,0.9272989600478843,0.22799206069537037,0.6402069986826139
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.6282780592823262,0.41577393812268104,93.16434626532138,0.00046843459176893577,0.06853760756334482,0.0012656074176308908,0.023423883190914877
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.5450406139710957,0.48659128903277715,829.3144353059512,0.00032924891299813036,0.10492851931025939,0.7803066297232208,0.2951881326488261
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,135.72668134153324,1.977963314676602,288.5409032015411,0.2263735292445848,0.8712998544357627,0.20802555340703938,0.435232979029129
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",wsola,WSOLA,local waveform-similarity overlap-add,3,268.187413883878,2.1268109231093364,288.06053791308113,0.4478680369201691,0.9477881742133767,0.2075172001907956,0.5343911371081138
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.6276327774009155,0.44361758647112753,232.8499226690953,0.0004673555822399092,0.0828456229965511,0.14908980232435123,0.07746759363438076
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.5043662960198074,0.37216823731248944,317.1038452469729,0.000261235262033451,0.046129946312917926,0.23825268222546764,0.094881287933473
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,108.35439536987288,1.9560574052135191,413.0290661007109,0.18060290055422878,0.860043064852953,0.3397668750936302,0.46013761350027066
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",wsola,WSOLA,local waveform-similarity overlap-add,7,214.45457445612388,2.106453158302812,412.4236069319996,0.35801855030905616,0.9373269297172477,0.33912613954692683,0.5448238731910768
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.6254110367263108,0.43539351445117036,446.10665157799366,0.00046364049364376944,0.07861951915007322,0.37477168782034664,0.15128494915468788
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.4939243469393572,0.3210141697043734,326.47846676946915,0.000243774733721723,0.01984340585497403,0.24817350522520562,0.08942022860463379
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,55.36247037281468,1.767746793837587,596.7751723261484,0.09199233565151163,0.7632758919564574,0.5342187356171922,0.46316232107505373
critical_beating_rate_0_1hz,critical_beating_rate,0.1 Hz,0.1,Hz beat rate,"{""beat_rate_hz"": 0.1, ""frequencies_hz"": ""440,440.1""}",wsola,WSOLA,local waveform-similarity overlap-add,12,91.03651323570152,1.8529178869215317,594.5141845359632,0.1516447655381337,0.807042761120215,0.531826013989213,0.4968378468825206
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.47902314811490165,0.3895943488674155,213.04206693390964,0.00021885766106138817,0.05508470216776867,0.12812786479102714,0.06114380820661907
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.4250822137450942,0.3564261068661761,436.41648165720727,0.00012866020803143366,0.03804053782166449,0.36451693135995905,0.13422870979655166
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,296.22252795120994,1.9839984761388745,307.4977164299885,0.49474701508063984,0.874401142825253,0.22808686342656545,0.5324116737774861
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,497.39667310766475,2.0959250522805997,307.8492416893166,0.8311408080429503,0.9319168519299146,0.22845886989843875,0.6638388432904345
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.4422123160363107,0.3603572473390483,93.56033366806322,0.00015730434656669712,0.040060632956183576,0.001684666568264384,0.01396753462367155
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.3908898284418554,0.4246348082123449,834.2026086797797,7.148533511901252e-05,0.07309094283061844,0.7854796068634086,0.286214011676382
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,129.1938291459979,1.9098670340148252,293.0879931943857,0.21544960595807505,0.8363072190433175,0.21283757433765926,0.4215314664463506
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",wsola,WSOLA,local waveform-similarity overlap-add,3,254.99272793126948,2.0579584224307075,292.5723979210191,0.42580451354298493,0.912406940044772,0.2122919385021968,0.5168344640299846
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.43882829730501216,0.3781353523304665,235.17882940392838,0.00015164575214050128,0.04919626767642907,0.15155440011571086,0.06696743784809348
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.35631203066771305,0.3263822091596669,306.63856471650905,1.3665993888650346e-05,0.022601880262178832,0.2271776542324772,0.08326440016284824
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,124.66393920137988,1.9898536922293124,414.7935957950408,0.20787494044135668,0.8774099626874468,0.3416342130691656,0.47563970539932304
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",wsola,WSOLA,local waveform-similarity overlap-add,7,247.358395909617,2.1396415623704512,414.2299441246248,0.4130387483225087,0.9543814547443088,0.34103772088627743,0.5694859746510316
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.44091018095135687,0.38117972705947656,446.7894699076571,0.00015512697849667863,0.0507606805027234,0.375494289770016,0.14213669908374535
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.34813933338322245,0.28239855475478925,373.8728586254108,0.0,0.0,0.2983292764907127,0.0994430921635709
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,54.38416248651768,1.7223025458344416,593.5211824434058,0.09035645594987082,0.7399234564694701,0.5307751557785652,0.4536850227326354
critical_beating_rate_0_25hz,critical_beating_rate,0.25 Hz,0.25,Hz beat rate,"{""beat_rate_hz"": 0.25, ""frequencies_hz"": ""440,440.25""}",wsola,WSOLA,local waveform-similarity overlap-add,12,89.56280655540384,1.780774764956958,583.4445343045344,0.1491805036444709,0.769970575408374,0.5201114033938434,0.4797541608155627
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.5422648156956962,0.41432920108861077,215.76021434257802,0.0003246073557561016,0.06779520055109868,0.13100438191375946,0.06637472994020475
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.46784309840023025,0.33334450005529775,435.32711272870966,0.00020016291613727963,0.026179592648807055,0.36336409161116445,0.12991461572536958
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,350.70242074789604,2.0003821173677463,306.53637679582346,0.5858456886393343,0.882820204459031,0.227069512450817,0.5652451351830607
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,598.3798193620166,2.11427957566113,306.6956746621335,1.0,0.9413486907648002,0.22723809162301137,0.7228622607959371
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.5639729908406159,0.3906580399401113,93.33105682737074,0.00036090672896636424,0.05563130109380862,0.0014420311777058623,0.019144746333493615
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.49271822966737716,0.45539821903688116,820.5950801538963,0.000241757922050605,0.08889933659235363,0.7710792514309016,0.28674011531510196
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,120.09522519897307,1.948361845455816,290.4913799842656,0.2002353551903077,0.8560885475999538,0.21008967246294727,0.42213785841773627
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,3,257.0947791853517,2.1304316999304937,288.4387933793591,0.4293194632091657,0.9496487827797898,0.2079174942742017,0.5289619134210524
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.5468507689422033,0.412561675640791,233.0126603687681,0.00033227576764740396,0.06688692225834394,0.14926202174781963,0.07216040659127033
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.45675403533841713,0.3545192866954115,332.71400648208424,0.00018162031474652692,0.037060680150348545,0.25477235144510285,0.09733821730339931
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,149.97928157855117,2.0137867077915437,413.99809309297376,0.25020604633855464,0.8897084212709705,0.3407923613225023,0.4935689429773425
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,7,298.6766623975493,2.1642911027465987,413.685218388267,0.4988507014375597,0.9670481139302641,0.34046125733509947,0.6021200242343078
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.5643182647257127,0.4136812649990466,446.18106451875525,0.00036148407945903416,0.06746224563609622,0.37485043634501125,0.14755805535352218
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.4497540809296719,0.3173673658112232,321.31486612325523,0.00016991532545831717,0.017969422757210158,0.2427090533612566,0.08694946381464169
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,60.267461708941724,1.835049764058998,605.7798232141777,0.1001942277918949,0.7978608689170036,0.5437480320714757,0.48060104292679134
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,12,101.3480695423823,1.948750803476559,605.4130711466859,0.16888725728403428,0.8562884214560668,0.5433599116190774,0.5228451967863927
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.5764515392343414,0.4150214224180255,214.01537508451977,0.0003817727613363017,0.06815091232207474,0.12915788161498465,0.0658968555661319
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.47664875362424275,0.3567695170689599,435.301590364056,0.00021488731204819675,0.03821700602079778,0.36333708221546174,0.1339229918494359
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,350.7839483275015,2.000530502160078,306.66197638463416,0.5859820151623732,0.882896454951501,0.22720242995436,0.5653603000227447
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,591.7686698077307,2.1123725078022364,306.77428662592496,0.9889451516114173,0.9403687058139866,0.2273212838219247,0.7188783804157762
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.5512544164098783,0.3884290999992053,93.3014303050773,0.00033963933652633716,0.05448591573787152,0.0014106785003667609,0.018745411191588204
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.48884049004154406,0.4467729255392311,824.2392578599321,0.00023527375113570055,0.08446705706720309,0.7749357529349267,0.28654602791775513
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,112.80544210336089,1.8927798032764565,294.8411526359529,0.18804572822060744,0.8275266038719231,0.21469287958580927,0.4100884038927799
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",wsola,WSOLA,local waveform-similarity overlap-add,3,236.5391241340735,2.0954113547654747,290.2374721569927,0.3949472790294012,0.9316528781904668,0.20982097098987146,0.5121403760699131
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.5553794600833093,0.4110401039062997,235.40259317468383,0.00034653703745287257,0.06610503219898875,0.15179120122369072,0.07274759015337745
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.458576827496699,0.3604566591553832,330.0838731729843,0.00018466830069635917,0.040111717705730875,0.25198897646162427,0.09742845415601716
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,128.4278483240642,1.9858104163564223,412.64726753860504,0.2141687694279818,0.8753322445354988,0.33936283148001684,0.4762879484811658
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",wsola,WSOLA,local waveform-similarity overlap-add,7,255.46369318745943,2.136527168439679,412.36423350545954,0.426592039140571,0.9527810611511662,0.33906330679638025,0.5728121356960392
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.5592474819514334,0.4160352126607815,446.68369063347285,0.000353004958797673,0.0686718687088909,0.3753823473888004,0.14813574035216298
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.4500394836906724,0.3167926318470494,320.73464352048745,0.00017039256231805486,0.017674084218004493,0.2420950247598146,0.08664650051337904
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,75.61002154296615,1.8734100241236855,602.0974007908942,0.12584932324317574,0.8175730555585928,0.5398510575659988,0.4944244787892558
critical_beating_rate_1_0hz,critical_beating_rate,1 Hz,1.0,Hz beat rate,"{""beat_rate_hz"": 1.0, ""frequencies_hz"": ""440,441""}",wsola,WSOLA,local waveform-similarity overlap-add,12,112.69971861495301,1.9627770330724967,600.2095178115495,0.18786894245500582,0.8634960799861878,0.5378531792690082,0.5297394005700673
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.5833414109007777,0.420896911131639,213.96356784097847,0.0003932936755228317,0.07117014967703515,0.1291030558823357,0.06688883307829789
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",psola,PSOLA,local pitch-synchronous overlap-add,-12,0.5280762230380308,0.3574695541469699,435.5422284764196,0.00030088186907789414,0.03857673407046419,0.36359174082904117,0.1341564522561944
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,-12,320.4829233472925,1.9848262533517285,306.3520010996763,0.5353140890438803,0.8748265126973528,0.22687439431804327,0.5456716653530921
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,565.8373848211806,2.1054530860505554,306.81702834959697,0.945584095913986,0.9368130225941388,0.22736651584267734,0.7032545447836007
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",phase_vocoder,Phase Vocoder,local phase vocoder,3,0.5462949261139526,0.39069566317912746,92.54910913512897,0.0003313463138294656,0.05565063454744782,0.0006145242078331662,0.018865501689703485
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",psola,PSOLA,local pitch-synchronous overlap-add,3,0.49317079948506426,0.4684659926301778,918.9233707407554,0.00024251468767490342,0.09561447334134097,0.8751365261100058,0.32366450471300723
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,3,163.78347353630608,2.0380569394843873,287.6163611977815,0.27328875653393087,0.9021801651057928,0.20704714403305968,0.4608386885575944
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",wsola,WSOLA,local waveform-similarity overlap-add,3,349.33992931967714,2.199779562122615,286.8443651924643,0.5835673955760744,0.9852845683667779,0.20623016857363685,0.5916940441721631
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",phase_vocoder,Phase Vocoder,local phase vocoder,7,0.5499174682648541,0.4110560923254071,236.00621998606186,0.00033740375572071805,0.066113248167833,0.15242999765288065,0.07296021652547813
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",psola,PSOLA,local pitch-synchronous overlap-add,7,0.45903033356997214,0.36369784087005774,325.7158087433838,0.00018542663188251212,0.041777263736733544,0.24736641181157115,0.0964430340600624
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,7,106.23785997235731,1.9443827416682666,411.48494212924504,0.17706373119548474,0.854043805557169,0.33813278452540785,0.4564134404260205
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",wsola,WSOLA,local waveform-similarity overlap-add,7,175.56076917037174,2.0209366242204165,407.6122299163045,0.2929821875466521,0.8933825487893982,0.3340344332158313,0.5067997231839606
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",phase_vocoder,Phase Vocoder,local phase vocoder,12,0.5493325544158821,0.42064487598876193,447.49298245254846,0.00033642569073101053,0.07104063637946484,0.3762387916594217,0.14920528457653917
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",psola,PSOLA,local pitch-synchronous overlap-add,12,0.4503883205498924,0.3192443211739,281.25780064024246,0.0001709758706458065,0.018933933799748056,0.20031810930103536,0.07314100632380974
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,12,48.977100856186254,1.729640136006606,591.0511580770421,0.08131502585360478,0.743694023893395,0.5281612183001368,0.45105675601571216
critical_beating_rate_2_0hz,critical_beating_rate,2 Hz,2.0,Hz beat rate,"{""beat_rate_hz"": 2.0, ""frequencies_hz"": ""440,442""}",wsola,WSOLA,local waveform-similarity overlap-add,12,124.86092197068857,1.9899502603795056,604.8092954919904,0.20820432561590005,0.8774595861622885,0.5427209576743863,0.5427949564841916
critical_beating_rate_3_0hz,critical_beating_rate,3 Hz,3.0,Hz beat rate,"{""beat_rate_hz"": 3.0, ""frequencies_hz"": ""440,443""}",phase_vocoder,Phase Vocoder,local phase vocoder,-12,0.5574723012907445,0.41814000652534583,214.26700040143544,0.0003500365865191278,0.06975345912121864,0.12942416758987793,0.06650922109920522
