signal_family,signal_name,signal_label,algorithm,algorithm_label,implementation,shift_semitones,rms_error,spectral_distance,spectral_centroid_difference,rms_error_normalized,spectral_distance_normalized,spectral_centroid_difference_normalized,composite_stress
transient,click_sequence,transient / click_sequence,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,3,0.09632324048719003,0.219616847106497,97.82008991214859,8.818243848989258e-05,0.0005426682525043714,0.029562935952874736,0.010064595547956334
transient,click_sequence,transient / click_sequence,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,3,0.09632324048719003,0.219616847106497,97.82008991214859,8.818243848989258e-05,0.0005426682525043714,0.029562935952874736,0.010064595547956334
transient,click_sequence,transient / click_sequence,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,7,0.09855735009298286,0.23197760581446056,158.35750335906948,9.086555764295489e-05,0.006472613651359488,0.04849053980566821,0.018351339671556884
transient,click_sequence,transient / click_sequence,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,7,0.09855735009298286,0.23197760581446056,158.35750335906948,9.086555764295489e-05,0.006472613651359488,0.04849053980566821,0.018351339671556884
transient,click_sequence,transient / click_sequence,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,12,0.09996808147926635,0.2706163673807263,227.81600431615,9.255981668581864e-05,0.02500915754649441,0.07020740736686999,0.03176970824335008
transient,click_sequence,transient / click_sequence,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,12,0.09996808147926635,0.2706163673807263,227.81600431615,9.255981668581864e-05,0.02500915754649441,0.07020740736686999,0.03176970824335008
transient,click_sequence,transient / click_sequence,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,-12,0.08943885017858422,0.3360734551127561,86.39302775143344,7.991442896776286e-05,0.05641151442357928,0.02599015519690632,0.027493861349817784
transient,click_sequence,transient / click_sequence,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,-12,0.08943885017858422,0.3360734551127561,86.39302775143344,7.991442896776286e-05,0.05641151442357928,0.02599015519690632,0.027493861349817784
modulated,vibrato_tone,modulated / vibrato_tone,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,3,0.6942195296669267,0.4951014661436938,790.6670168020439,0.0008062434418011947,0.13270354831745623,0.24618818331821815,0.12656599169249186
modulated,vibrato_tone,modulated / vibrato_tone,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,3,0.6942195296669267,0.4951014661436938,790.6670168020439,0.0008062434418011947,0.13270354831745623,0.24618818331821815,0.12656599169249186
modulated,vibrato_tone,modulated / vibrato_tone,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,7,0.6497725515138332,0.4710457391599008,910.4538788645834,0.0007528635458153015,0.12116306355321964,0.2836406964467632,0.1351855411819327
modulated,vibrato_tone,modulated / vibrato_tone,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,7,0.6497725515138332,0.4710457391599008,910.4538788645834,0.0007528635458153015,0.12116306355321964,0.2836406964467632,0.1351855411819327
modulated,vibrato_tone,modulated / vibrato_tone,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,12,0.7010099637968117,0.4926229082000781,226.322608182214,0.0008143986119075586,0.1315144859289096,0.06974048271963151,0.06735645575348288
modulated,vibrato_tone,modulated / vibrato_tone,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,12,0.7010099637968117,0.4926229082000781,226.322608182214,0.0008143986119075586,0.1315144859289096,0.06974048271963151,0.06735645575348288
modulated,vibrato_tone,modulated / vibrato_tone,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,-12,0.8464311644180282,0.4719868107882539,110.83853217015526,0.0009890464481804048,0.12161453287677745,0.03363327698348495,0.05207895210281427
modulated,vibrato_tone,modulated / vibrato_tone,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,-12,0.8464311644180282,0.4719868107882539,110.83853217015526,0.0009890464481804048,0.12161453287677745,0.03363327698348495,0.05207895210281427
modulated,fm_tone,modulated / fm_tone,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,3,0.7686922749837479,0.3189800487689746,39.51036123574788,0.0008956836594264091,0.0482111305560612,0.01133183914332117,0.020146217786269596
modulated,fm_tone,modulated / fm_tone,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,3,0.7686922749837479,0.3189800487689746,39.51036123574788,0.0008956836594264091,0.0482111305560612,0.01133183914332117,0.020146217786269596
modulated,fm_tone,modulated / fm_tone,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,7,0.7718918378104944,0.4650604427501373,98.11996863137037,0.0008995262678103532,0.11829167986679635,0.02965669591515475,0.049615967349920485
modulated,fm_tone,modulated / fm_tone,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,7,0.7718918378104944,0.4650604427501373,98.11996863137037,0.0008995262678103532,0.11829167986679635,0.02965669591515475,0.049615967349920485
modulated,fm_tone,modulated / fm_tone,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,12,0.845715068843548,0.5306306279288109,185.06778809920584,0.0009881864322947341,0.14974829406733464,0.05684176691582368,0.06919274913848435
modulated,fm_tone,modulated / fm_tone,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,12,0.845715068843548,0.5306306279288109,185.06778809920584,0.0009881864322947341,0.14974829406733464,0.05684176691582368,0.06919274913848435
modulated,fm_tone,modulated / fm_tone,preflight_adaptive_v2,Preflight Adaptive v2,selective source-only preflight selector,-12,0.7517675417950697,0.4595166060719012,90.49720077361376,0.0008753574070074297,0.11563208189398498,0.027273364318076698,0.04792693453968971
modulated,fm_tone,modulated / fm_tone,preflight_adaptive_v3,Preflight Adaptive v3,selective preflight selector with fallback guards,-12,0.7517675417950697,0.4595166060719012,90.49720077361376,0.0008753574070074297,0.11563208189398498,0.027273364318076698,0.04792693453968971
